#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
108,Muhammed Baygul,TUR,24,21.7,7.5,2.4,5.5,.432,0.7,2.4,.281,2.0,2.6,.790,0.8,2.2,3.0,2.3,0.7,0.0,1.8,2.3,2021
109,Enes Taskiran,DEM,13,18.7,7.3,2.9,6.7,.437,0.9,2.2,.414,0.5,0.8,.700,0.5,1.6,2.2,1.6,0.7,0.0,1.3,2.1,2021
110,Assem Marei,GAL,11,17.2,7.3,3.2,5.8,.547,0.0,0.0,.000,0.9,1.5,.625,1.9,2.9,4.8,0.9,0.7,0.5,0.9,2.6,2021
111,Berk Demir,DBI,31,19.7,7.3,2.9,6.5,.438,1.3,3.4,.368,0.3,0.3,.800,1.3,2.9,4.2,1.1,0.4,0.3,0.8,2.7,2021
112,Josh Owens,BAHC,15,23.3,7.1,3.2,5.3,.608,0.0,0.0,.000,0.7,1.2,.611,1.9,3.7,5.7,1.4,0.9,0.5,0.8,2.5,2021
113,Can Korkmaz,TUR,31,18.7,7.0,1.9,5.4,.353,1.1,3.6,.306,2.1,2.9,.722,0.3,1.5,1.8,3.1,0.4,0.0,1.3,1.9,2021
114,Cevher Ozer,OGA,28,27.0,6.9,2.5,6.7,.372,0.9,3.5,.245,0.9,1.2,.758,0.9,3.9,4.8,2.9,0.6,0.4,1.4,1.9,2021
115,Erol Can Cinko,OGA,28,22.0,6.9,2.2,6.1,.360,1.6,4.9,.333,0.9,1.0,.857,0.2,1.0,1.2,1.1,0.4,0.0,0.5,1.8,2021
116,Yigit Arslan,GAL,30,23.4,6.9,2.2,5.7,.378,1.6,3.7,.429,1.0,1.1,.853,0.3,2.6,2.9,2.3,0.8,0.1,1.0,2.0,2021
117,Markell Johnson,BES,31,21.0,6.9,2.8,6.0,.460,0.4,1.6,.255,0.9,1.2,.778,0.6,1.6,2.2,4.4,1.1,0.2,1.5,2.2,2021
118,Tarik Biberovic,FEN,35,16.7,6.8,2.6,4.9,.541,1.0,2.3,.456,0.5,0.7,.826,0.2,2.2,2.4,1.2,0.5,0.2,0.8,1.4,2021
119,Ahmet Duverioglu,FEN,31,18.0,6.8,2.6,3.8,.689,0.0,0.0,.000,1.5,2.2,.681,1.7,3.0,4.8,1.1,0.5,0.3,1.1,2.5,2021
120,Goksenin Koksal,GAL,30,25.5,6.6,2.4,5.7,.421,1.0,2.8,.341,0.8,1.4,.558,1.1,2.2,3.2,1.8,0.6,0.1,1.2,1.9,2021
121,Egehan Arna,BES,30,20.9,6.6,2.5,5.7,.436,1.2,3.5,.340,0.4,0.5,.688,0.7,3.2,3.8,2.0,0.4,0.2,1.1,2.2,2021
122,Burak Yildizli,BAHC,27,21.6,6.6,2.4,6.6,.373,0.6,2.3,.262,1.1,1.8,.604,1.0,4.2,5.3,1.7,0.4,0.1,1.1,1.6,2021
123,Johnny Hamilton,FEN,10,15.0,6.5,2.8,3.8,.737,0.0,0.0,.000,0.9,1.2,.750,1.3,2.7,4.0,0.6,0.2,0.7,1.2,2.0,2021
124,Alexander Perez Kaufmann,FEN,10,20.4,6.4,2.3,5.2,.442,0.6,1.8,.333,1.2,1.7,.706,0.1,1.4,1.5,4.0,1.0,0.0,1.3,2.5,2021
125,Dorukhan Engindeniz,SOC,22,18.9,6.4,2.1,5.3,.397,1.6,4.2,.376,0.6,0.7,.867,0.1,0.7,0.9,1.4,0.5,0.0,0.7,1.8,2021
126,Kamar Baldwin,TUR,17,19.9,6.4,2.4,5.9,.410,0.5,1.7,.276,1.1,1.1,.947,0.6,1.9,2.5,1.6,0.6,0.2,0.9,2.1,2021
127,William Buford,DBI,18,17.1,6.3,2.3,5.6,.416,0.8,2.7,.306,0.8,1.2,.714,0.6,1.3,1.9,0.9,0.3,0.2,0.3,1.7,2021
128,Ali Muhammed,FEN,31,15.7,6.3,2.2,5.0,.436,1.2,3.3,.369,0.7,0.8,.846,0.3,1.4,1.7,1.8,0.7,0.0,0.9,1.3,2021
129,Kenan Sipahi,FEN,35,15.8,6.1,2.2,5.4,.407,0.8,2.4,.337,0.9,1.3,.711,0.3,1.5,1.8,2.7,0.5,0.0,1.3,1.9,2021
130,Perry Jones,BURS,11,22.4,6.1,2.5,5.7,.444,0.5,2.2,.208,0.5,0.9,.600,0.6,2.8,3.5,1.2,0.8,0.5,1.5,1.9,2021
131,Marko Tomas,GAZ,26,20.8,5.8,2.2,6.3,.350,1.0,3.8,.255,0.5,0.7,.684,0.7,1.3,2.0,1.3,0.5,0.2,0.9,1.9,2021
132,Samet Geyik,TUR,30,19.0,5.8,2.4,4.2,.563,0.1,0.5,.214,1.0,1.5,.667,1.7,2.6,4.4,0.7,0.6,0.3,0.7,3.4,2021
133,Birkan Batuk,BURS,27,20.6,5.8,2.0,4.7,.425,1.5,3.5,.421,0.3,0.6,.533,0.4,1.2,1.7,1.4,0.8,0.1,0.7,2.9,2021
134,Maxim Mutaf,BURS,28,17.3,5.2,1.8,4.6,.388,1.1,2.8,.380,0.5,0.6,.833,0.5,1.0,1.5,0.6,0.7,0.1,0.7,2.5,2021
135,Onuralp Bitim,PIN,29,14.5,5.2,2.1,4.1,.500,0.5,1.6,.304,0.6,0.8,.727,0.3,1.6,2.0,0.9,0.4,0.2,0.9,1.7,2021
136,Ismail Cem Ulusoy,GAZ,32,21.4,5.1,1.8,6.2,.298,0.7,3.2,.218,0.7,0.9,.821,0.7,1.8,2.5,4.5,1.3,0.0,1.3,3.1,2021
137,Furkan Haltali,BES,32,13.2,5.1,2.2,3.3,.670,0.0,0.0,.000,0.7,0.9,.700,1.2,1.3,2.6,0.4,0.2,0.2,0.6,2.3,2021
138,Erkan Yilmaz,BAHC,27,14.6,5.1,1.9,3.6,.536,0.6,1.7,.326,0.7,1.1,.600,1.3,2.2,3.5,1.3,0.7,0.4,0.7,1.9,2021
139,Mert Celep,DEM,30,16.0,5.1,1.6,3.4,.476,0.7,1.4,.476,1.1,1.7,.680,0.5,2.5,3.0,1.1,0.3,0.3,0.9,1.5,2021
140,Muhsin Yasar,TOF,31,14.6,5.0,2.1,3.8,.547,0.0,0.0,.000,0.9,1.1,.771,1.1,1.5,2.5,1.1,0.5,0.5,0.9,3.2,2021
141,Metin Turen,BURS,26,20.9,4.8,1.7,4.1,.411,0.9,2.7,.329,0.6,0.9,.625,0.9,3.6,4.5,1.3,0.6,0.2,0.6,2.3,2021
142,Yunus Sonsirma,PIN,32,19.1,4.8,1.5,4.4,.336,0.7,2.5,.278,1.2,1.7,.736,0.5,1.3,1.8,2.5,0.4,0.1,0.9,1.7,2021
143,Semih Erden,PIN,27,14.1,4.8,1.8,2.9,.628,0.0,0.0,.000,1.2,2.6,.457,1.0,2.4,3.3,0.8,0.6,0.3,1.1,2.6,2021
144,Yigitcan Saybir,EFE,33,11.6,4.7,1.7,3.3,.509,0.3,1.2,.268,0.9,1.1,.861,0.7,1.4,2.1,0.6,0.5,0.1,0.2,1.0,2021
145,Peyton Aldridge,BAHC,19,16.4,4.6,1.7,3.7,.465,0.8,2.3,.372,0.3,0.3,1.000,0.3,2.3,2.6,0.8,0.4,0.2,0.3,2.3,2021
146,Berke Atar,GAL,16,8.0,4.3,1.8,2.9,.617,0.0,0.0,.000,0.7,1.3,.524,0.7,1.1,1.8,0.1,0.4,0.6,0.3,1.6,2021
147,Mahir Agva,PIN,29,10.6,4.3,1.7,3.1,.556,0.2,0.4,.455,0.7,1.2,.571,1.4,1.8,3.1,0.7,0.5,0.0,0.6,1.7,2021
148,Baris Ermis,GAL,18,14.7,4.3,1.5,3.0,.500,0.6,1.5,.407,0.7,0.7,1.000,0.1,1.1,1.2,3.8,0.6,0.1,1.5,1.6,2021
149,Sadik Kabaca,BES,29,16.7,4.2,1.5,4.3,.355,0.4,1.7,.250,0.8,1.4,.561,1.4,1.7,3.1,0.9,0.5,0.4,1.3,2.1,2021
150,Erten Gazi,EFE,28,11.2,4.2,1.5,3.1,.477,0.8,1.7,.447,0.3,0.4,.900,0.4,0.9,1.4,0.8,0.5,0.1,0.4,1.5,2021
151,Sinan Saglam,AFYO,26,22.3,4.1,1.7,4.3,.398,0.3,1.5,.211,0.3,0.7,.471,1.0,2.8,3.7,1.0,1.2,1.0,1.0,2.7,2021
152,Ridvan Oncel,BAHC,15,10.3,4.0,1.5,3.1,.489,0.3,1.2,.278,0.6,0.8,.750,0.2,0.7,0.9,1.2,0.4,0.0,1.8,0.9,2021
153,Canberk Kus,SOC,27,12.2,4.0,1.5,3.3,.456,0.6,1.5,.375,0.4,0.7,.556,0.4,1.4,1.9,0.3,0.5,0.2,0.4,1.5,2021
154,Yigitcan Turna,SOC,17,15.3,3.9,1.3,2.6,.500,0.9,2.1,.444,0.4,0.5,.778,0.1,1.2,1.3,1.8,0.4,0.1,0.6,2.2,2021
155,Yigit Baran Sarikaya,OGA,13,6.7,3.9,1.7,3.0,.564,0.2,0.8,.300,0.4,0.7,.556,0.9,0.5,1.4,0.1,0.2,0.0,0.4,1.1,2021
156,Kadir Bayram,OGA,27,15.1,3.8,1.4,3.5,.400,0.6,1.9,.308,0.4,0.5,.769,0.3,1.4,1.6,2.4,0.3,0.0,1.3,1.7,2021
157,Tolga Gecim,EFE,30,11.8,3.7,1.3,2.6,.513,0.5,1.2,.417,0.6,1.0,.586,0.2,1.4,1.6,1.9,0.2,0.0,0.8,1.0,2021
158,Mehmet Yagmur,BES,26,16.6,3.7,1.2,3.4,.341,0.7,2.4,.290,0.7,0.8,.950,0.5,1.3,1.8,2.7,0.4,0.0,0.8,2.2,2021
159,Erdem Ilter,LOKM,11,14.2,3.6,1.4,3.2,.429,0.1,0.6,.143,0.8,1.1,.750,0.4,1.0,1.4,2.8,0.3,0.0,1.7,1.9,2021
160,Gani Erdi Gulaslan,TUR,30,13.8,3.6,1.1,2.5,.447,0.7,1.7,.412,0.7,0.9,.714,0.6,1.8,2.5,0.5,0.3,0.1,0.5,1.3,2021
161,Berkay Candan,FEN,29,10.6,3.6,1.3,3.5,.386,0.7,2.3,.318,0.1,0.2,.571,0.7,1.2,1.9,0.3,0.3,0.1,0.1,1.1,2021
162,Orhan Haciyeva,GAZ,31,13.7,3.5,1.4,3.1,.442,0.5,1.5,.313,0.4,0.5,.647,0.9,1.8,2.7,0.3,0.5,0.1,0.4,1.7,2021
163,Leon Harun Apaydin,AFYO,11,10.9,3.5,1.1,2.5,.444,0.9,1.9,.476,0.4,0.5,.800,0.1,0.9,1.0,0.6,0.2,0.0,0.5,1.5,2021
164,Thomas Akyazili,BAHC,27,11.7,3.4,1.0,2.7,.356,0.6,1.6,.381,0.9,1.4,.632,0.5,1.2,1.7,0.9,0.2,0.1,0.5,1.9,2021
165,Ali Tuncer,AFYO,16,9.5,3.4,1.4,2.8,.489,0.0,0.2,.000,0.6,0.8,.769,0.8,1.6,2.4,0.3,0.1,0.3,0.8,1.3,2021
166,Alihan Demir,TOF,18,10.8,3.3,1.3,3.1,.429,0.3,0.6,.500,0.4,0.7,.538,0.4,1.3,1.7,0.7,0.4,0.0,0.3,0.9,2021
167,Polat Kaya,LOKM,13,13.8,3.3,1.2,2.9,.395,0.7,2.1,.333,0.3,0.5,.667,0.2,0.8,1.0,1.0,0.7,0.0,0.8,2.2,2021
168,Berke Aygunduz,AFYO,16,8.5,3.2,1.2,2.9,.413,0.6,1.8,.310,0.3,0.4,.667,0.6,0.9,1.4,0.4,0.4,0.0,0.3,0.6,2021
169,Efe Tirpanci,OGA,29,12.4,3.1,1.3,3.6,.369,0.1,1.2,.088,0.4,0.9,.462,0.6,1.5,2.1,0.9,0.4,0.1,0.9,1.6,2021
170,Ender Arslan,BURS,21,13.1,3.0,1.0,3.1,.323,0.7,2.2,.304,0.4,0.6,.667,0.0,0.9,0.9,2.4,0.1,0.0,1.0,1.2,2021
171,Ekrem Sancakli,AFYO,23,12.4,3.0,1.2,3.0,.391,0.3,1.1,.280,0.3,0.4,.889,0.6,0.6,1.2,0.5,0.2,0.0,0.9,0.7,2021
172,Ayberk Olmaz,GAL,19,9.2,2.9,1.2,2.7,.423,0.5,1.6,.290,0.2,0.3,.500,0.2,1.4,1.6,0.3,0.0,0.2,0.3,1.3,2021
173,Deniz Kilicli,BAHC,19,8.4,2.9,1.2,2.5,.489,0.0,0.1,.000,0.5,0.8,.667,0.5,0.9,1.4,0.2,0.2,0.2,0.3,1.1,2021
174,Dogus Balbay,EFE,35,15.3,2.9,1.1,2.7,.417,0.4,1.2,.349,0.2,0.4,.571,1.1,1.3,2.4,2.3,1.1,0.3,0.6,1.5,2021
175,Omer Ilyasoglu,BURS,19,9.9,2.8,1.1,2.4,.467,0.3,0.9,.333,0.3,0.6,.545,0.2,0.7,0.9,1.8,0.2,0.1,1.0,1.4,2021
176,Tevfik Akdamar,BURS,18,11.0,2.8,1.0,2.1,.486,0.7,1.7,.419,0.1,0.2,.667,0.3,0.7,1.0,0.4,0.2,0.0,0.1,0.9,2021
177,Dogan Senli,GAZ,28,8.5,2.8,1.1,1.9,.596,0.0,0.1,.000,0.6,0.8,.762,0.8,1.1,1.9,0.3,0.1,0.1,0.5,1.3,2021
178,Arca Tuluoglu,PIN,13,7.0,2.8,1.1,2.8,.378,0.3,1.2,.267,0.3,0.4,.800,0.2,0.2,0.4,1.4,0.2,0.0,0.8,0.8,2021
179,Nusret Yildirim,PIN,32,9.6,2.7,0.9,2.3,.384,0.6,1.4,.400,0.4,0.7,.571,0.3,1.9,2.3,0.3,0.1,0.1,0.6,1.1,2021
180,Hakan Yapar,SOC,12,10.4,2.7,1.2,2.8,.424,0.3,0.9,.364,0.0,0.1,.000,0.5,1.3,1.8,0.5,0.3,0.0,0.4,1.4,2021
181,Metehan Akyel,GAZ,19,8.5,2.6,1.1,2.0,.553,0.1,0.2,.250,0.4,0.6,.583,0.9,0.8,1.7,0.3,0.3,0.3,0.5,1.3,2021
182,Caner Ercan,LOKM,28,13.3,2.6,1.0,2.9,.338,0.3,1.2,.242,0.4,0.9,.423,0.6,1.4,2.0,0.6,0.1,0.0,0.8,1.4,2021
183,Baris Hersek,LOKM,20,13.8,2.5,0.9,2.4,.362,0.4,1.4,.259,0.5,0.5,.900,0.0,1.2,1.2,0.4,0.3,0.2,0.7,1.9,2021
184,Firat Toz,LOKM,27,9.1,2.4,0.9,2.6,.343,0.4,1.4,.263,0.3,0.6,.500,0.3,0.7,0.9,1.6,0.3,0.0,0.7,0.9,2021
185,Utku Saraloglu,AFYO,14,10.5,2.4,0.8,2.6,.297,0.6,1.8,.320,0.3,0.4,.667,0.2,0.7,0.9,1.1,0.2,0.0,0.9,1.6,2021
186,Eray Aydogan,GAL,13,7.1,2.4,0.9,1.9,.480,0.5,1.1,.500,0.0,0.0,.000,0.0,0.3,0.3,0.5,0.2,0.0,0.2,0.7,2021
187,Alp Karahan,GAZ,15,9.2,2.3,0.8,2.1,.387,0.5,1.5,.348,0.2,0.3,.750,0.1,0.5,0.6,0.7,0.4,0.0,0.5,1.1,2021
188,Hakan Sayili,BES,24,8.8,2.3,0.8,2.1,.400,0.3,0.7,.438,0.4,0.5,.750,0.3,0.3,0.7,0.3,0.2,0.2,0.3,1.3,2021
189,Mehmet Alemdaroglu,DEM,27,10.8,2.3,0.9,1.6,.558,0.0,0.1,.500,0.5,0.7,.722,0.9,1.0,2.0,0.3,0.3,0.2,0.8,2.1,2021
190,Batin Tuna,TOF,15,8.0,2.3,1.0,2.4,.417,0.3,0.9,.308,0.0,0.2,.000,0.2,1.0,1.2,0.7,0.1,0.1,0.3,0.8,2021
191,Doruk Dora,DBI,12,6.0,2.3,0.8,1.8,.409,0.5,1.2,.429,0.3,0.3,.750,0.1,0.3,0.3,0.5,0.4,0.1,0.3,0.8,2021
192,Emircan Kosut,DBI,17,7.1,2.1,0.9,1.8,.516,0.0,0.0,.000,0.2,0.4,.500,1.0,0.8,1.8,0.2,0.2,0.2,0.3,1.4,2021
193,Erkan Veyseloglu,DBI,31,10.8,1.8,0.7,1.9,.373,0.0,0.5,.071,0.4,0.6,.667,0.9,0.8,1.7,0.6,0.4,0.2,0.3,0.8,2021
194,Hasan Emir Gokalp,LOKM,12,11.4,1.8,0.8,2.1,.400,0.2,0.4,.400,0.0,0.1,.000,0.3,0.6,0.8,1.9,0.4,0.0,0.8,1.5,2021
195,Hadi Ozdemir,BAHC,20,10.3,1.8,0.7,1.9,.368,0.2,0.8,.250,0.2,0.3,.667,0.9,1.4,2.3,0.9,0.4,0.0,0.4,1.5,2021
196,Caner Erdeniz,GAL,14,7.5,1.7,0.5,1.4,.368,0.4,1.1,.400,0.3,0.4,.800,0.1,0.4,0.5,0.6,0.3,0.0,0.2,0.9,2021
197,Boran Guler,SOC,25,6.9,1.6,0.6,1.5,.432,0.1,0.4,.333,0.2,0.5,.385,0.2,0.3,0.4,0.7,0.2,0.0,0.6,1.2,2021
198,Burak Eslik,DEM,11,6.6,1.5,0.5,0.8,.667,0.5,0.6,.714,0.0,0.0,.000,0.0,0.6,0.6,0.1,0.0,0.0,0.4,0.7,2021
199,Gorkem Dogan,DBI,21,6.0,1.5,0.7,1.0,.667,0.0,0.0,.000,0.2,0.7,.286,0.4,0.9,1.2,0.2,0.2,0.0,0.4,1.4,2021
200,Mert Konuk,TOF,15,4.9,1.3,0.5,1.3,.368,0.3,0.7,.364,0.1,0.2,.667,0.1,0.3,0.3,0.3,0.2,0.0,0.3,0.7,2021
201,Sercan Ergin,LOKM,24,8.3,1.3,0.5,1.8,.256,0.3,1.2,.241,0.1,0.2,.400,0.4,0.9,1.3,0.3,0.0,0.0,0.4,1.3,2021
202,Troy Sav,DBI,18,5.2,1.3,0.4,0.7,.615,0.0,0.0,.000,0.4,0.6,.700,0.4,0.8,1.3,0.0,0.2,0.2,0.4,1.4,2021
203,Atakan Erdek,DEM,16,6.8,1.3,0.4,1.5,.250,0.2,0.5,.375,0.3,0.3,1.000,0.1,0.3,0.4,0.7,0.1,0.0,0.4,0.6,2021
204,Yigit Onan,FEN,11,4.2,1.2,0.5,1.0,.455,0.1,0.5,.200,0.2,0.2,1.000,0.2,0.7,0.9,0.4,0.0,0.0,0.4,0.5,2021
205,Mustafa Basturk,LOKM,17,6.8,1.1,0.4,1.6,.222,0.1,0.7,.083,0.4,0.6,.545,0.1,1.1,1.2,0.5,0.2,0.0,0.4,0.8,2021
206,Mert Alemdar,OGA,16,5.0,0.9,0.3,1.3,.238,0.3,1.0,.250,0.1,0.1,1.000,0.1,0.8,0.8,0.4,0.1,0.0,0.0,0.7,2021
207,Goktug Bas,TUR,21,2.5,0.4,0.2,0.6,.308,0.0,0.0,.000,0.0,0.0,1.000,0.1,0.3,0.4,0.0,0.1,0.0,0.0,0.9,2021
1,Eugene German,MERK,10,34.7,23.8,8.7,16.4,.530,3.1,7.1,.437,3.3,5.0,.660,0.2,2.9,3.1,2.9,0.8,0.2,2.4,1.7,2022
2,Sean Armand,SOC,15,33.9,20.5,6.8,13.8,.493,3.9,8.0,.483,3.1,3.7,.836,0.4,2.7,3.1,4.8,1.0,0.0,3.5,2.7,2022
3,Allerik Freeman,BURS,15,33.2,20.3,7.1,13.5,.527,2.9,5.9,.494,3.1,4.1,.770,0.5,2.6,3.1,3.5,0.9,0.1,3.2,1.8,2022
4,Jamal Geli,GAZ,29,30.1,20.1,6.6,13.5,.491,2.2,5.2,.421,4.7,6.2,.760,1.5,3.3,4.8,2.8,1.6,0.2,2.4,3.5,2022
5,Kenny Hayes,AFYO,12,34.1,18.9,5.2,13.4,.385,0.8,3.1,.270,7.8,8.3,.939,0.8,1.8,2.6,4.6,0.7,0.0,3.4,1.7,2022
6,Q.J. Peterson,GAZ,32,33.2,18.1,5.9,14.1,.417,2.0,6.0,.335,4.3,5.2,.826,1.0,3.3,4.3,3.9,1.3,0.1,2.7,2.6,2022
7,Vasilje Micic,EFE,25,28.0,17.4,5.3,11.2,.475,2.6,6.0,.430,4.2,4.8,.867,0.4,2.2,2.6,5.4,0.6,0.0,2.6,2.2,2022
8,Jordon Crawford,DEM,27,32.5,17.0,5.7,12.8,.446,2.3,5.4,.415,3.3,3.9,.849,0.4,2.3,2.7,6.8,1.3,0.0,3.9,2.0,2022
9,Justin Wright-Foreman,SOC,14,29.6,16.8,5.9,15.3,.388,2.4,7.4,.317,2.6,2.9,.878,0.4,2.7,3.1,2.6,0.3,0.1,2.6,1.7,2022
10,Melo Trimble,GAL,36,30.6,16.6,5.0,10.7,.468,2.6,6.3,.410,4.0,4.8,.837,0.3,2.4,2.8,4.4,0.9,0.1,2.7,2.1,2022
11,"Bonzie Colson, Jr.",PIN,32,32.7,16.2,6.1,12.4,.494,1.8,4.8,.364,2.2,3.1,.724,1.9,5.1,7.0,1.5,1.5,0.8,1.5,1.9,2022
12,Roberto Gallinat,YAL,13,25.8,16.1,4.8,11.2,.434,2.0,5.6,.356,4.4,5.1,.864,0.7,1.4,2.1,1.9,0.8,0.2,1.7,2.9,2022
13,Gary Browne,SOC,21,31.2,15.4,5.0,11.3,.437,1.6,4.5,.347,4.0,4.8,.830,0.5,2.8,3.3,5.7,1.3,0.0,2.9,2.0,2022
14,DeVaughn Akoon-Purcell,GAL,22,26.3,15.3,5.6,11.1,.506,2.0,5.1,.381,2.1,2.6,.793,0.6,2.6,3.2,1.7,1.0,0.1,1.8,1.9,2022
15,Onuralp Bitim,BURS,30,27.7,15.3,5.7,10.8,.526,1.9,5.0,.389,2.0,2.3,.843,0.8,3.7,4.5,2.1,0.7,0.1,1.7,2.2,2022
16,Rondae Hollis-Jefferson,BES,22,29.7,15.3,5.6,11.6,.486,0.5,1.8,.308,3.5,4.6,.752,1.9,4.1,6.0,2.0,1.3,0.7,1.9,2.3,2022
17,Filip Petrusev,EFE,13,22.7,15.2,6.3,9.3,.678,0.1,0.5,.167,2.5,2.9,.842,1.9,4.2,6.2,1.0,0.2,1.2,1.2,2.8,2022
18,Amath M'Baye,PIN,29,31.0,15.1,4.9,11.0,.448,1.7,5.3,.312,3.6,4.3,.831,1.0,3.5,4.5,1.9,0.9,0.5,2.1,2.0,2022
19,Nando De Colo,FEN,21,23.5,15.0,4.8,9.4,.513,2.0,4.4,.446,3.5,3.7,.948,0.4,2.0,2.3,4.7,1.1,0.0,2.6,1.7,2022
20,Rihards Lomazs,MERK,30,34.4,14.9,4.6,11.9,.390,2.4,7.0,.349,3.2,4.0,.807,0.4,1.9,2.3,4.1,0.9,0.0,3.0,2.4,2022
21,Adam Terrell,MERK,11,26.5,14.7,5.4,11.5,.468,2.3,5.3,.431,1.7,1.8,.950,0.2,2.1,2.3,3.9,0.5,0.0,1.5,1.5,2022
22,Andrew Andrews,BURS,28,30.0,14.4,4.5,9.2,.488,2.1,4.4,.472,3.3,3.9,.861,0.5,2.7,3.3,4.0,1.6,0.1,2.2,3.5,2022
23,Dee Bost,GAL,34,33.2,14.4,4.3,11.0,.394,2.9,7.9,.362,2.9,3.5,.822,0.7,4.1,4.7,6.7,1.5,0.1,2.0,2.1,2022
24,Kalin Lucas,MERK,12,29.4,14.2,4.6,10.9,.420,2.0,5.8,.343,3.0,3.6,.837,0.4,2.3,2.7,5.3,0.5,0.0,2.6,1.6,2022
25,Rodrigue Beaubois,EFE,23,22.8,14.1,5.0,9.3,.530,2.7,5.6,.477,1.5,1.8,.854,0.1,1.7,1.8,2.2,0.8,0.5,0.8,1.6,2022
26,Malcolm Thomas,SOC,19,30.8,14.1,5.6,8.8,.637,0.1,0.3,.200,2.7,3.7,.732,2.5,5.3,7.8,2.4,0.7,0.8,2.0,2.8,2022
27,Jamar Smith,BAHC,30,28.1,13.7,5.2,10.7,.481,2.4,5.3,.450,1.0,1.3,.769,0.1,2.0,2.2,4.2,0.8,0.0,1.7,2.4,2022
28,Alpha Kaba,GAZ,31,30.8,13.6,5.7,9.3,.612,0.0,0.0,.000,2.2,4.8,.460,4.3,6.0,10.3,1.0,1.3,1.5,1.8,2.7,2022
29,Ian Miller,DEM,16,26.7,13.6,4.8,11.5,.413,2.5,7.1,.351,1.6,2.1,.788,0.2,0.9,1.1,3.2,0.9,0.1,1.8,2.7,2022
30,Aaron Harrison,TUR,12,28.2,13.5,3.8,11.4,.336,2.7,7.8,.344,3.2,4.0,.792,0.3,3.1,3.3,1.8,0.9,0.4,1.2,3.0,2022
31,Egehan Arna,BES,30,26.9,13.2,4.6,9.0,.509,1.7,4.3,.395,2.3,2.7,.854,1.1,3.3,4.4,3.3,1.0,0.1,1.7,2.1,2022
32,Sam Dekker,BAHC,18,26.7,13.2,5.2,11.0,.475,1.5,4.4,.342,1.2,1.7,.733,1.8,3.7,5.5,1.9,1.0,0.2,1.0,1.4,2022
33,Pako Cruz,TOF,24,27.1,13.1,4.4,9.8,.449,2.3,5.6,.415,1.8,2.3,.786,0.3,2.5,2.8,4.1,1.2,0.1,1.9,2.7,2022
34,C.J. Williams,YAL,21,26.6,12.9,4.6,11.4,.406,2.0,6.2,.321,1.7,2.3,.714,0.5,2.1,2.6,1.9,0.5,0.3,1.5,2.1,2022
35,Anthony Clemmons,TUR,20,27.8,12.9,4.0,7.7,.519,1.9,3.7,.521,3.0,3.8,.800,0.6,2.6,3.2,3.1,2.1,0.2,2.7,2.6,2022
36,Aubrey Dawkins,TUR,21,26.0,12.9,4.7,8.9,.532,2.2,5.0,.452,1.2,1.5,.781,0.6,2.2,2.9,1.1,1.0,0.0,1.2,2.0,2022
37,Tibor Pleiss,EFE,25,25.3,12.8,5.0,8.6,.579,0.8,2.0,.388,2.2,2.5,.857,1.4,4.2,5.5,1.1,0.5,0.7,0.7,2.1,2022
38,Tomislav Zubcic,TOF,24,24.8,12.8,4.4,9.6,.459,2.0,5.2,.395,2.0,2.4,.810,0.9,2.8,3.7,2.0,1.0,0.2,1.7,2.5,2022
39,"Kerry Blackshear, Jr.",GAL,35,25.5,12.8,4.2,7.8,.536,1.1,2.5,.425,3.4,4.2,.808,1.8,4.4,6.2,1.9,0.6,0.5,1.0,2.8,2022
40,Tyler Ennis,TOF,13,26.2,12.7,4.4,8.8,.500,1.1,2.7,.400,2.8,3.5,.822,0.4,3.0,3.4,4.4,1.1,0.1,1.5,2.6,2022
41,Derek Needham,BURS,31,29.7,12.7,4.6,10.2,.454,2.3,5.8,.391,1.1,1.4,.833,0.4,2.4,2.8,5.2,1.2,0.0,2.8,3.0,2022
42,Lamont Jones,YAL,20,29.1,12.6,4.5,10.8,.417,0.8,2.9,.276,2.8,3.6,.764,0.8,2.1,2.8,4.6,1.4,0.0,2.5,1.7,2022
43,Troy Caupain,DBI,37,31.0,12.5,4.2,9.6,.437,1.7,4.7,.360,2.5,3.3,.740,0.8,3.7,4.4,6.0,1.1,0.2,2.7,1.5,2022
44,Gabriel Olaseni,DBI,35,27.5,12.1,4.6,8.1,.565,0.0,0.0,.000,2.9,3.7,.792,2.5,3.9,6.4,0.7,0.5,0.4,1.7,2.4,2022
45,Johnny Hamilton,AFYO,12,34.1,12.1,4.8,9.3,.523,0.2,0.7,.250,2.3,4.1,.551,3.0,7.3,10.3,1.0,0.9,2.1,0.9,2.2,2022
46,Volodymyr Herun,DEM,26,25.0,11.9,4.7,7.5,.621,0.0,0.0,.000,2.6,4.6,.571,2.9,5.0,7.9,1.7,0.4,0.5,1.4,2.5,2022
47,Milton Doyle,GAZ,29,28.8,11.9,4.1,11.1,.374,2.0,6.5,.307,1.6,1.9,.839,0.7,2.1,2.8,3.3,1.6,0.2,2.6,2.9,2022
48,Shane Larkin,EFE,31,25.1,11.8,3.5,8.3,.426,2.4,6.0,.403,2.4,2.6,.902,0.3,2.5,2.8,5.0,0.8,0.1,2.3,1.2,2022
