#,Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,year
133,Dwayne Bacon,ASM,.503,.457,138.2,3.4,18.7,10.7,9.8,11.8,1.0,0.2,26.3,-2.9,1.2,101.9,112.8,-10.9,149.4,13.1,2022
134,James Gist,LYV,.564,.537,148.3,10.3,13.0,11.7,7.1,15.0,1.5,2.2,15.3,-1.8,1.3,113.2,107.6,5.6,178.6,13.1,2022
135,Mathieu Wojciechowski,PORT,.551,.533,140.8,6.5,23.9,15.1,10.2,14.8,2.2,2.2,15.5,-0.9,1.2,108.0,108.3,-0.2,215.3,13.0,2022
136,Assane N'Doye,CSP,.598,.576,147.8,10.7,15.8,13.2,11.8,20.9,1.0,0.7,20.0,-4.3,1.4,107.7,108.4,-0.8,77.8,12.9,2022
137,Jaromir Bohacik,STR,.563,.525,178.0,4.0,9.5,6.6,11.0,10.4,1.6,0.4,18.5,0.3,1.2,117.1,110.7,6.4,107.5,12.9,2022
138,Orlando Coleman,RCB,.551,.530,150.4,4.1,13.5,8.7,8.9,16.6,1.7,0.5,25.2,-5.3,1.2,99.2,122.1,-22.9,84.4,12.7,2022
139,T.J. Campbell,CHO,.581,.533,164.5,1.4,4.6,3.1,24.3,16.5,1.4,0.0,18.2,4.1,1.3,115.5,112.6,3.0,111.9,12.6,2022
140,Juhann Begarin,PAR,.511,.493,130.4,6.4,13.1,9.8,9.7,16.6,3.0,1.3,22.3,-4.1,1.2,95.5,113.5,-17.9,193.6,12.6,2022
141,Kenny Baptiste,LEM,.571,.553,139.5,6.7,13.2,10.0,7.6,13.2,1.9,1.8,15.8,-1.3,1.2,110.7,109.3,1.4,119.3,12.5,2022
142,Kruize Pinkins,CSP,.513,.458,150.0,7.8,21.3,14.6,9.2,13.8,1.5,1.2,21.0,-2.4,1.2,103.6,104.2,-0.6,115.9,12.5,2022
143,Jerry Boutsiele,ASM,.500,.462,102.4,13.1,17.9,15.5,5.5,10.6,0.8,2.7,13.1,-0.6,1.3,114.6,109.2,5.4,122.9,12.4,2022
144,Valentin Chery,LEM,.502,.477,102.6,13.6,17.6,15.7,7.6,10.4,1.7,1.4,15.4,-0.2,1.2,111.4,107.4,4.0,108.6,12.4,2022
145,Charles Lombahe-Kahudi,LYV,.559,.490,159.2,4.8,14.9,10.0,7.8,10.1,1.5,0.4,17.2,-0.2,1.3,114.7,107.4,7.4,126.8,12.3,2022
146,Romuald Morency,GRV,.621,.586,175.2,4.8,15.5,10.3,6.4,13.5,1.6,0.0,14.2,-1.3,1.4,116.9,114.0,2.9,168.1,12.3,2022
147,Kevin McClain,FOS,.502,.477,135.3,4.0,7.2,5.6,25.4,15.9,2.3,0.3,22.1,1.6,1.1,98.4,108.0,-9.5,76.0,12.3,2022
148,Darius Johnson-Odom,LEM,.500,.452,129.9,1.6,9.4,5.6,30.4,18.2,1.4,0.3,22.6,4.0,1.2,102.7,113.1,-10.4,168.0,12.2,2022
149,Hugo Invernizzi,CSP,.602,.578,165.1,3.6,17.0,10.3,13.8,11.6,1.4,0.7,11.3,3.1,1.3,126.6,106.6,20.0,275.4,12.1,2022
150,Peter Jok,CHO,.586,.544,175.9,3.8,14.3,9.2,5.6,14.9,2.2,0.3,18.0,-3.3,1.3,107.2,109.9,-2.7,136.3,12.1,2022
151,Jamar Diggs,FOS,.558,.492,155.8,1.4,11.5,6.6,22.4,20.2,1.6,1.1,20.5,-0.1,1.3,102.3,109.7,-7.3,219.6,12.1,2022
152,Paul Lacombe,LYV,.498,.478,141.6,6.1,12.6,9.4,14.7,16.4,2.6,1.2,20.4,-0.9,1.1,100.0,105.7,-5.7,132.9,12.0,2022
153,Abdoulaye Ndoye,GRV,.505,.487,111.8,6.3,13.8,10.1,20.5,19.1,1.8,1.5,15.5,2.6,1.2,104.8,113.2,-8.3,232.4,11.9,2022
154,Boris Dallo,CHO,.540,.510,154.4,3.7,13.8,9.0,18.7,22.0,2.2,0.6,18.0,-0.5,1.2,100.8,110.5,-9.7,242.3,11.6,2022
155,Adam Mokoka,N92,.510,.452,143.4,5.4,14.7,10.2,10.4,14.7,1.6,0.9,22.7,-2.7,1.2,101.4,111.8,-10.4,144.6,11.6,2022
156,Junior Mbida,ORL,.540,.534,103.4,9.6,18.1,13.8,7.9,20.8,1.3,3.0,19.6,-5.6,1.3,95.6,112.0,-16.4,48.5,11.5,2022
157,David Lighty,LYV,.525,.481,157.8,2.1,10.0,6.2,11.3,10.9,1.9,0.5,16.9,1.1,1.2,109.5,108.6,0.9,132.1,11.5,2022
158,Louis Marnette,ROA,.518,.494,158.9,3.6,11.2,7.2,12.3,14.9,3.4,0.0,19.8,-1.2,1.1,101.1,116.8,-15.7,48.6,11.4,2022
159,Kaza Keane,LEM,.529,.489,150.7,1.6,7.9,4.8,25.0,17.5,1.9,0.0,21.1,2.3,1.2,103.6,108.8,-5.2,88.9,11.2,2022
160,Landing Sane,PAU,.565,.550,147.5,3.6,16.2,10.1,7.5,12.9,0.6,1.7,19.9,-2.7,1.2,104.2,111.7,-7.5,64.5,11.1,2022
161,Dominique Archie,PAU,.544,.513,158.1,6.3,17.4,12.0,13.5,17.3,1.2,1.0,16.7,-0.8,1.2,104.5,111.6,-7.2,181.1,11.1,2022
162,Zachery Peacock,FOS,.530,.500,164.5,5.6,10.5,7.9,17.2,18.0,1.9,1.4,19.8,-1.4,1.1,97.7,110.4,-12.7,55.9,11.1,2022
163,Jessie Begarin,RCB,.581,.540,150.5,2.2,7.9,5.1,24.8,22.1,1.6,0.1,13.0,4.5,1.4,116.2,121.0,-4.8,221.0,11.0,2022
164,Milan Barbitch,PAR,.523,.495,135.4,4.3,8.6,6.4,15.9,17.0,2.0,0.0,18.9,-0.6,1.2,102.8,121.1,-18.3,69.3,10.9,2022
165,D.J. Funderburk,PAR,.687,.680,151.5,5.5,18.6,12.0,0.0,23.8,1.2,1.5,14.3,-7.2,1.8,107.0,120.7,-13.7,26.3,10.9,2022
166,Matthew Strazel,LYV,.587,.507,155.0,1.3,7.0,4.2,18.2,15.7,1.2,0.2,15.3,3.3,1.5,117.6,111.2,6.4,120.9,10.9,2022
167,Jean Salumu,RCB,.579,.531,152.3,2.3,6.8,4.6,10.0,14.5,1.6,0.4,17.6,-1.1,1.3,110.6,118.0,-7.4,94.5,10.9,2022
168,Giovan Oniangue,PAU,.584,.535,163.9,3.3,11.4,7.5,9.5,17.2,1.8,0.0,18.1,-2.9,1.3,105.1,112.5,-7.3,209.8,10.8,2022
169,Armel Traore,ASM,.446,.450,78.3,12.0,12.5,12.3,7.3,12.3,3.3,0.0,16.6,-1.5,1.0,101.8,111.1,-9.3,12.4,10.4,2022
170,Steeve Ho You Fat,PLV,.555,.532,151.0,8.4,13.5,10.9,4.6,13.7,1.7,0.8,14.1,-2.0,1.2,110.3,108.2,2.1,74.8,10.3,2022
171,Clement Cavallo,ROA,.627,.600,165.3,10.8,16.5,13.6,15.6,26.2,0.5,0.4,8.7,2.3,1.4,126.0,120.2,5.8,132.9,10.3,2022
172,Benoit Mangin,PORT,.573,.528,164.3,1.8,6.6,4.2,37.1,31.8,1.1,0.0,16.5,3.7,1.3,103.7,116.6,-12.9,262.3,10.1,2022
173,Vyacheslav Bobrov,N92,.640,.571,134.9,6.1,16.0,10.9,7.0,18.2,1.9,0.0,12.1,-1.5,1.6,119.1,112.7,6.4,14.1,10.1,2022
174,Gauthier Denis,PAR,.560,.530,155.6,2.8,8.3,5.6,10.4,15.3,2.2,0.4,17.2,-1.4,1.2,105.2,117.6,-12.4,119.1,10.0,2022
175,Lahaou Konate,PLV,.515,.491,149.2,4.3,10.6,7.5,9.8,11.4,2.3,0.5,11.3,1.8,1.1,111.7,108.4,3.4,178.8,9.7,2022
176,Leo Westermann,ASM,.484,.462,135.1,2.6,12.7,7.5,30.9,25.4,1.8,0.6,18.8,2.9,1.1,98.9,108.5,-9.6,126.3,9.7,2022
177,C.J. Harris,JLB,.486,.422,142.1,1.9,11.8,6.7,16.8,16.1,1.7,0.2,22.4,-0.7,1.1,94.8,109.4,-14.6,77.3,9.4,2022
178,David Skara,PORT,.479,.443,131.5,5.8,8.8,7.2,6.0,6.9,0.4,2.8,16.8,-0.3,1.1,101.7,114.2,-12.5,20.9,9.3,2022
179,Tony Crocker,PLV,.497,.486,130.7,4.7,9.3,7.0,9.7,13.6,1.3,0.5,19.3,-1.6,1.1,100.1,113.3,-13.2,35.0,9.3,2022
180,Nadir Hifi,PORT,.561,.540,156.1,1.9,7.6,4.8,19.0,21.9,1.7,0.2,17.4,-0.7,1.2,101.7,112.7,-11.1,87.9,9.1,2022
181,Matthieu Gauzin,LEM,.540,.477,153.4,2.9,10.3,6.7,21.9,26.4,1.5,0.2,20.8,-2.4,1.3,95.5,110.8,-15.3,103.9,9.1,2022
182,Junior Mbida,RCB,.450,.385,128.6,8.9,17.1,13.1,7.8,14.1,1.3,1.2,15.7,-1.3,1.1,99.8,117.0,-17.2,67.0,9.1,2022
183,Bandja Sy,PLV,.554,.536,135.9,3.5,17.5,10.5,6.3,19.9,1.7,1.5,13.7,-3.0,1.3,98.4,109.2,-10.9,91.8,9.0,2022
184,Louis Cassier,ROA,.584,.563,169.9,10.7,17.8,14.1,6.8,26.8,1.0,0.6,16.6,-6.5,1.3,98.4,118.2,-19.8,60.4,9.0,2022
185,Jeremy Nzeulie,ORL,.488,.445,151.0,3.7,9.4,6.6,15.4,15.5,2.0,0.0,17.4,0.3,1.1,99.4,116.8,-17.4,85.1,8.9,2022
186,Charles Galliou,DIJ,.555,.540,152.3,3.9,10.8,7.1,6.3,14.0,2.0,1.1,10.3,-0.2,1.2,111.3,114.3,-3.0,79.1,8.4,2022
187,Jean-Philippe Dally,ORL,.461,.429,137.5,5.8,14.7,10.3,6.3,8.1,1.2,0.7,16.7,-0.5,1.0,100.0,114.1,-14.2,43.5,8.3,2022
188,Terrell Gomez,DIJ,.571,.571,138.3,0.5,8.8,4.3,17.1,22.9,1.2,0.0,19.2,-1.9,1.2,98.1,118.8,-20.7,34.3,8.3,2022
189,Toni Katic,DIJ,.473,.410,158.7,3.3,4.3,3.8,20.7,21.3,2.4,0.4,17.5,0.8,1.0,95.1,114.0,-18.9,36.3,8.0,2022
190,Bruno Cingala-Mata,ORL,.506,.467,121.5,9.8,23.1,16.4,6.4,26.1,0.8,0.7,19.6,-8.2,1.2,86.8,113.2,-26.4,73.4,7.7,2022
191,Tadas Pazera,PORT,.385,.342,126.3,13.4,7.1,10.4,10.7,16.2,2.7,0.0,19.3,-2.2,0.8,90.3,115.8,-25.5,9.5,7.7,2022
192,Ray Ona Embo,ROA,.484,.432,129.8,1.6,9.3,5.3,15.3,14.7,2.4,0.0,12.4,3.0,1.1,105.8,117.6,-11.8,52.4,7.6,2022
193,Maxime Yomi Kemayou,PLV,.400,.429,67.9,18.3,24.3,21.4,11.5,31.3,1.5,3.0,16.9,-5.6,1.0,84.6,99.9,-15.3,8.0,7.5,2022
194,Luke Nelson,PORT,.455,.419,130.1,2.0,5.3,3.7,31.6,22.5,1.8,0.8,24.6,0.0,1.0,90.6,117.4,-26.8,41.6,7.3,2022
195,Robin Ducote,DIJ,.516,.500,150.4,1.7,7.3,4.3,5.6,9.9,1.5,0.1,15.4,-0.8,1.1,103.2,116.6,-13.4,72.4,7.3,2022
196,Jean-Michel Mipoka,FOS,.501,.457,145.7,1.9,13.7,7.8,9.5,14.1,1.0,0.3,17.5,-1.6,1.1,94.9,112.5,-17.7,79.5,7.2,2022
197,Ludovic Beyhurst,CSP,.435,.250,121.4,6.8,0.0,3.4,24.0,24.6,3.9,0.0,13.8,4.8,1.1,106.6,105.2,1.4,7.8,7.1,2022
198,Hugo Mienandi,LEM,.743,.727,172.7,7.0,7.4,7.2,0.0,20.8,0.6,1.0,7.1,-3.1,1.5,120.9,112.6,8.3,12.4,7.1,2022
199,Amara Sy,PAR,.498,.431,152.2,3.5,7.8,5.5,3.5,12.5,2.0,1.7,13.7,-2.2,1.2,99.1,117.9,-18.8,13.0,7.0,2022
200,Mehdy Ngouama,PORT,.447,.382,132.7,4.8,10.5,7.5,22.3,23.5,2.1,2.1,27.5,-5.6,1.0,82.6,112.7,-30.1,40.8,7.0,2022
201,Samuel Eyango Dingo,N92,.402,.438,94.2,18.6,15.1,16.8,4.6,21.2,1.6,3.2,17.3,-5.5,0.9,88.2,107.8,-19.6,9.3,6.5,2022
202,Jeremy Leloup,PAU,.498,.449,141.6,3.9,15.6,10.0,14.5,25.6,1.5,0.4,15.5,-2.4,1.1,91.4,111.7,-20.3,114.1,6.4,2022
203,Ingus Jakovics,CSP,.535,.489,131.7,0.8,7.6,4.3,10.2,16.4,0.0,0.0,18.9,-2.1,1.3,100.1,113.4,-13.4,12.9,5.7,2022
204,Loic Schwartz,ORL,.492,.472,138.1,2.7,7.0,4.8,14.4,21.6,1.4,0.4,15.1,-1.1,1.1,91.6,118.1,-26.5,23.9,5.6,2022
205,Edouard Choquet,FOS,.500,.487,153.5,1.3,5.9,3.6,19.8,26.1,1.4,0.2,13.0,0.8,1.0,90.9,113.2,-22.3,71.9,5.5,2022
206,Sadio Doucoure,FOS,.435,.373,137.1,2.9,15.7,9.3,8.9,20.9,1.4,1.4,15.6,-3.3,1.0,81.3,109.6,-28.3,38.6,5.2,2022
207,Malela Mutuale,ORL,.403,.358,108.6,2.4,12.0,7.2,18.9,20.0,1.6,0.0,16.5,0.6,1.0,84.9,114.5,-29.6,85.4,5.2,2022
208,Timothe Crusol,CSP,.470,.451,129.6,1.9,12.0,7.0,21.3,33.4,2.1,0.2,15.1,-1.2,1.0,85.4,106.7,-21.3,86.4,4.8,2022
209,Kevin Dinal,ORL,.483,.500,85.2,5.3,13.7,9.4,5.5,28.5,1.7,1.3,14.4,-6.4,1.0,77.3,111.7,-34.5,14.1,4.4,2022
210,Rudy Demahis Ballou,ASM,.460,.387,128.8,1.2,6.8,4.0,7.9,22.7,2.1,0.3,15.1,-3.7,1.2,86.1,111.6,-25.6,12.1,3.5,2022
211,Assemian Moulare,PLV,.409,.367,164.2,0.0,2.4,1.2,15.1,15.9,2.0,0.0,16.3,1.8,0.9,88.6,110.3,-21.7,2.3,3.4,2022
212,Gerald Ayayi,PAU,.447,.418,132.5,5.5,10.3,8.0,14.0,29.9,2.0,0.2,18.9,-6.2,1.0,78.0,112.5,-34.5,32.8,3.4,2022
213,Fabien Damase,GRV,.308,.308,30.8,0.0,11.2,5.7,5.4,13.3,2.0,1.3,9.0,0.0,0.6,68.6,116.2,-47.6,5.5,2.6,2022
1,Youssoupha Fall,LYV,.765,.779,141.3,18.2,27.7,23.2,2.8,15.5,1.1,3.4,21.6,-6.0,2.0,135.4,100.6,34.8,382.4,27.5,2023
2,Chima Moneke,ASM,.807,.760,205.8,10.8,20.1,15.5,9.8,13.1,3.3,2.3,18.1,-1.0,2.1,150.7,110.2,40.5,95.4,27.3,2023
3,Gavin Ware,DIJ,.650,.631,194.5,12.4,25.3,18.6,10.4,11.4,2.3,1.9,25.6,-2.7,1.4,124.0,111.0,13.0,244.8,25.5,2023
4,Nando De Colo,LYV,.705,.640,194.0,2.1,11.1,6.9,36.7,22.4,2.1,0.2,32.1,-2.6,1.7,120.9,106.2,14.7,271.0,25.3,2023
5,Victor Wembanyama,PLV,.572,.510,156.4,7.0,29.6,19.2,14.6,13.6,1.3,9.5,30.5,-3.6,1.3,110.3,100.5,9.8,740.9,25.1,2023
6,Vitalis Chikoko,PAU,.704,.674,144.3,10.7,20.0,15.5,12.4,15.4,1.1,4.4,22.1,-3.0,1.7,126.9,111.0,15.8,385.8,24.8,2023
7,"Ronald March, Jr.",ROA,.582,.556,147.1,5.5,13.3,9.3,24.7,10.7,3.0,2.9,28.9,2.1,1.4,118.4,113.9,4.5,515.4,24.2,2023
8,Donatas Motiejunas,ASM,.651,.647,172.1,11.1,24.2,17.5,9.9,10.3,1.4,1.0,24.1,-1.6,1.5,126.6,108.3,18.3,284.9,24.1,2023
9,Ismael Kamagate,PAR,.742,.743,139.4,14.3,24.3,19.4,6.2,14.1,1.3,5.8,15.3,-2.3,1.9,137.8,108.4,29.5,401.8,23.7,2023
10,JaJuan Johnson,GRV,.609,.571,181.2,6.7,16.0,11.1,5.7,6.5,1.3,3.7,27.8,-1.9,1.4,118.5,112.3,6.1,283.5,23.4,2023
11,Matt Morgan,LEM,.665,.577,171.7,1.8,9.4,5.6,24.7,14.7,1.6,0.1,28.0,0.2,1.7,129.0,114.7,14.3,419.0,23.3,2023
12,Donta Hall,ASM,.777,.779,145.7,14.4,20.4,17.2,6.9,9.7,1.8,4.8,12.7,0.3,1.9,153.8,106.6,47.2,242.6,23.2,2023
13,Shevon Thompson,FOS,.655,.632,136.7,16.9,24.0,20.4,2.7,17.0,1.3,3.3,23.7,-7.9,1.5,115.5,109.4,6.1,315.9,22.9,2023
14,Markis McDuffie,DIJ,.627,.569,169.8,7.0,20.9,13.6,7.8,8.7,2.2,1.3,24.0,-1.4,1.5,126.3,113.6,12.7,408.4,22.7,2023
15,Amadou Sow,ADA,.628,.569,181.2,10.9,18.2,14.7,9.4,11.2,2.1,1.0,25.9,-2.8,1.5,121.7,115.0,6.7,295.4,22.6,2023
16,Desi Rodriguez,CSP,.643,.606,163.0,9.9,19.1,14.3,12.7,12.2,1.7,2.2,22.5,-1.4,1.5,123.6,112.3,11.3,278.6,22.3,2023
17,David Holston,DIJ,.637,.601,177.8,1.2,8.0,4.5,38.3,16.6,3.2,0.5,23.1,7.6,1.4,125.9,112.8,13.0,373.3,22.3,2023
18,Enzo Andre Shahrvin,PAU,.719,.737,123.7,19.5,25.4,22.5,6.8,19.0,0.9,5.4,17.6,-4.6,1.6,124.7,109.4,15.3,165.0,22.3,2023
19,Dominik Olejniczak,GRV,.658,.622,156.5,13.4,21.5,17.2,7.4,15.2,1.5,4.2,22.2,-4.3,1.4,119.8,110.2,9.6,201.6,21.8,2023
20,Stephane Gombauld,NAN,.615,.551,166.4,6.9,24.5,15.9,7.2,11.5,1.9,4.3,23.7,-3.0,1.6,117.3,106.5,10.8,368.9,21.8,2023
21,Silvio De Sousa,ROA,.633,.615,124.8,17.8,19.1,18.4,7.1,13.5,1.5,2.3,22.0,-3.7,1.5,122.7,116.5,6.1,228.5,21.6,2023
22,Jordan Floyd,JLB,.583,.514,160.0,1.2,7.9,4.6,22.0,11.6,2.1,1.3,31.8,0.1,1.4,113.5,115.3,-1.9,261.1,21.4,2023
23,Justin Bibbins,N92,.637,.560,177.7,2.1,8.9,5.5,30.3,13.1,2.7,0.2,23.1,5.0,1.6,126.5,110.7,15.8,261.0,21.4,2023
24,Justin Patton,CHO,.643,.651,172.6,11.1,19.3,15.2,6.4,13.3,2.4,4.2,20.8,-3.7,1.4,118.2,108.0,10.2,245.9,21.3,2023
25,Emmanuel Chukwubuikem Nzekwesi,PORT,.588,.532,176.4,7.9,19.0,13.6,11.5,10.5,1.8,2.0,25.1,-1.6,1.4,117.1,106.7,10.5,294.0,21.1,2023
26,Miralem Halilovic,N92,.531,.505,113.8,11.2,22.5,16.7,24.8,12.7,2.0,2.5,26.5,1.5,1.2,109.6,109.1,0.6,281.6,20.8,2023
27,Alpha Diallo,ASM,.637,.585,172.6,7.3,19.8,13.4,15.0,12.5,1.8,1.2,20.5,0.8,1.5,127.5,109.1,18.4,318.5,20.5,2023
28,Josh Carlton,LEM,.630,.610,125.8,17.6,19.3,18.5,9.8,16.5,0.7,5.0,20.1,-3.6,1.5,120.5,111.2,9.3,327.5,20.4,2023
29,Tres Tinkle,LEM,.616,.590,163.3,7.2,20.3,13.8,10.4,8.0,3.3,0.7,19.1,0.9,1.4,130.0,106.3,23.8,229.8,20.2,2023
30,Tremont Waters,PLV,.620,.581,176.4,0.7,9.4,5.4,30.8,19.2,3.5,0.0,28.3,-0.6,1.4,110.5,105.5,5.0,262.4,20.2,2023
31,Elie Okobo,ASM,.626,.558,172.2,1.2,12.2,6.6,28.9,18.3,2.9,0.5,23.9,2.7,1.5,119.6,108.1,11.5,334.5,20.1,2023
32,Bryce Jones,CSP,.575,.512,162.1,2.6,8.8,5.6,35.7,15.8,2.4,0.4,29.0,2.9,1.3,112.5,115.4,-3.0,266.4,19.9,2023
33,Jordan Loyd,ASM,.629,.570,174.2,2.9,14.3,8.4,21.5,12.8,2.7,0.3,20.8,3.7,1.5,127.5,106.3,21.2,234.8,19.9,2023
34,Leopold Cavaliere,STR,.667,.658,167.8,14.5,17.5,15.9,9.9,15.5,2.5,0.4,16.0,-1.5,1.5,128.0,109.0,19.1,275.0,19.9,2023
35,Marcus Keene,STR,.592,.552,171.6,1.2,8.0,4.5,26.3,13.1,1.5,0.0,29.2,1.1,1.3,118.2,114.0,4.2,329.8,19.5,2023
36,Yannis Morin,ROA,.571,.541,119.2,9.1,19.1,14.0,15.7,15.7,2.5,4.3,23.9,-2.2,1.3,110.2,112.6,-2.4,332.6,19.4,2023
37,"James Palmer, Jr.",JLB,.611,.580,155.2,2.7,16.7,9.6,14.4,12.1,2.0,0.4,25.0,-0.9,1.4,115.0,113.5,1.5,354.8,19.1,2023
38,Parker Jackson-Cartwright,LYV,.601,.549,163.0,5.9,8.2,7.1,39.8,23.0,4.0,0.0,24.2,4.1,1.4,117.3,106.6,10.7,101.6,19.0,2023
39,Neal Sako,CHO,.596,.589,114.1,16.1,24.9,20.4,5.8,13.3,1.2,3.7,17.8,-2.9,1.4,119.0,109.2,9.8,211.9,19.0,2023
40,Kenny Boynton,GRV,.602,.581,162.3,0.9,9.0,4.7,18.7,7.9,1.5,0.0,24.0,3.6,1.3,117.7,116.3,1.4,168.0,18.6,2023
41,Caleb Walker,NAN,.603,.579,153.4,6.3,15.0,10.8,21.5,14.0,1.9,0.3,21.3,1.9,1.4,117.2,111.7,5.5,398.5,18.5,2023
42,Nadir Hifi,PORT,.599,.541,165.1,1.9,8.9,5.5,21.3,13.0,2.4,0.1,25.3,0.6,1.4,116.3,110.2,6.1,315.6,18.4,2023
43,Terry Tarpey,LEM,.640,.593,178.9,5.9,19.6,12.7,19.9,18.1,3.1,2.1,15.2,2.5,1.5,126.4,107.3,19.1,283.0,18.4,2023
44,Dominic Artis,CHO,.556,.503,155.5,3.4,10.0,6.7,22.3,13.1,2.7,0.6,27.3,0.6,1.3,112.0,113.1,-1.1,323.0,18.3,2023
45,Mike James,ASM,.498,.446,140.1,2.8,14.0,8.2,36.1,12.7,1.9,0.3,28.4,7.1,1.1,111.6,108.8,2.8,280.0,18.3,2023
46,Keith Hornsby,N92,.633,.589,185.2,1.6,8.4,5.0,15.1,9.3,1.9,0.2,21.9,1.3,1.4,122.1,114.5,7.6,270.1,18.1,2023
47,Maxime Roos,ROA,.708,.663,197.8,5.0,12.9,8.9,7.9,14.9,2.0,5.1,16.3,-1.9,1.6,128.3,115.6,12.7,214.6,18.0,2023
48,Amida Brimah,JLB,.699,.676,186.4,11.3,19.8,15.5,2.1,22.5,1.1,7.7,18.3,-7.7,1.8,114.1,110.1,4.0,189.8,17.9,2023
49,Thomas Cornely,ADA,.582,.528,158.4,2.8,13.7,8.4,37.4,24.2,4.0,0.1,18.8,5.9,1.4,112.7,112.3,0.4,329.8,17.5,2023
50,Pierre Pelos,JLB,.584,.556,166.1,8.2,23.0,15.6,7.5,9.1,0.8,2.2,21.0,-1.0,1.3,116.5,113.7,2.8,244.6,17.5,2023
51,Bodian Massa,STR,.593,.557,130.7,13.9,24.7,19.0,9.9,16.0,1.7,2.6,15.2,-1.2,1.4,120.7,107.9,12.8,325.5,17.5,2023
52,Gregor Hrovat,DIJ,.581,.498,158.8,6.5,15.1,10.6,19.7,15.9,2.5,0.1,20.7,1.7,1.4,118.6,114.3,4.3,329.8,17.5,2023
53,Stefan Moody,ROA,.623,.571,167.9,1.8,9.2,5.4,37.9,24.3,3.2,1.4,18.2,6.7,1.4,118.9,115.4,3.4,382.3,17.5,2023
54,Mbaye N'Diaye,ADA,.589,.571,139.2,10.3,17.2,13.9,10.3,17.0,2.9,5.5,16.6,-1.8,1.4,112.4,111.1,1.4,374.9,17.4,2023
55,Dee Bost,LYV,.640,.607,172.4,2.1,10.4,6.4,21.8,14.4,1.5,0.3,20.6,2.5,1.4,123.3,103.5,19.9,196.3,17.4,2023
56,"Barry Brown, Jr.",PLV,.634,.612,168.8,0.0,7.7,4.2,14.9,15.0,2.4,0.0,25.2,-2.3,1.5,111.6,115.5,-3.8,68.5,17.3,2023
57,Kevin Kokila,JLB,.626,.608,121.1,13.1,17.3,15.2,3.7,11.8,1.5,4.5,16.6,-2.6,1.6,124.3,111.6,12.7,134.4,17.1,2023
58,Jeremy Evans,PAR,.669,.641,167.8,11.5,16.0,13.8,3.5,13.8,1.0,3.2,14.7,-3.0,1.5,126.2,110.2,16.0,235.6,17.0,2023
59,Jaron Blossomgame,ASM,.649,.612,169.8,4.3,14.4,9.3,4.5,6.3,0.9,1.1,18.2,-0.6,1.5,132.1,110.9,21.2,224.6,17.0,2023
60,Perry Ellis,CHO,.555,.509,158.9,5.3,16.4,10.8,7.5,5.2,1.2,0.8,20.9,0.5,1.3,118.6,114.5,4.1,287.5,17.0,2023
61,TaShawn Thomas,PLV,.585,.563,160.5,6.0,14.0,10.4,16.6,12.1,1.4,2.1,19.4,1.3,1.3,116.1,111.1,5.0,203.1,16.9,2023
62,Hugo Benitez,JLB,.628,.583,182.2,2.9,12.3,7.5,29.8,17.6,1.7,0.1,17.7,5.6,1.4,123.2,115.5,7.7,270.8,16.8,2023
63,Jacques Alingue,DIJ,.692,.722,113.6,9.8,23.5,16.4,8.8,19.7,2.4,3.9,13.4,-1.7,1.6,122.5,111.1,11.4,226.9,16.8,2023
64,D.J. Seeley,GRV,.572,.520,164.2,4.4,6.1,5.2,18.8,12.1,2.0,0.3,24.3,0.8,1.3,113.8,116.6,-2.8,91.1,16.8,2023
65,Isiaha Mike,JLB,.594,.545,160.6,5.3,18.6,12.0,9.5,10.3,2.2,1.2,19.8,-0.4,1.4,117.6,112.3,5.3,199.5,16.6,2023
66,Wilfried Yeguete,CSP,.502,.516,88.7,12.8,23.8,18.0,19.0,14.3,3.3,1.4,12.8,4.1,1.2,117.3,109.3,8.0,306.3,16.5,2023
67,Zoran Nikolic,PORT,.520,.483,108.5,16.3,21.3,18.8,15.2,18.9,2.0,3.2,19.3,-1.7,1.3,107.1,105.4,1.7,233.8,16.5,2023
68,Aamir Simms,PAR,.665,.634,180.5,6.4,18.5,12.7,15.0,19.0,1.1,0.9,18.6,-1.8,1.5,118.8,115.1,3.6,318.4,16.3,2023
69,T.J. Campbell,CHO,.650,.598,177.0,2.3,5.8,4.0,22.2,15.3,2.4,0.3,16.8,3.4,1.5,126.6,113.9,12.7,241.8,16.3,2023
70,Michael Stockton,PAU,.584,.545,163.0,2.2,13.5,8.0,37.7,23.1,2.7,0.0,19.3,5.6,1.3,111.9,112.0,-0.1,362.3,16.3,2023
71,Retin Obasohan,LYV,.612,.520,161.9,4.2,12.1,8.4,16.3,19.5,3.2,0.9,21.8,-2.1,1.6,113.7,102.4,11.3,226.0,16.2,2023
72,Amine Noua,LYV,.579,.561,148.9,4.9,17.7,11.6,9.0,10.5,0.8,2.3,21.2,-1.1,1.3,114.7,104.9,9.7,199.5,16.2,2023
73,Mike Scott,NAN,.626,.591,172.6,6.7,20.1,13.6,10.2,15.9,0.8,0.1,21.5,-3.2,1.4,112.7,111.6,1.1,267.6,16.0,2023
74,Hugo Besson,PLV,.606,.532,162.5,1.1,12.5,7.2,17.9,13.7,1.4,0.2,21.5,1.0,1.5,116.8,110.9,5.9,139.5,16.0,2023
