#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
172,Demetrius Denzel-Dyson,FWN,43,17.7,6.7,2.3,5.6,.405,1.3,3.2,.413,0.8,1.0,.818,0.6,2.1,2.7,0.6,0.5,0.1,0.9,1.2,2019
173,Eric Stuteville,NAS,50,20.5,6.7,2.6,4.7,.562,0.0,0.0,.000,1.5,2.1,.689,1.7,2.3,3.9,0.9,0.3,0.5,1.1,2.1,2019
174,Justin Leon,OKL,46,19.1,6.7,2.3,6.0,.385,1.3,4.1,.316,0.8,1.2,.661,0.6,2.9,3.5,0.7,0.3,0.1,0.7,1.7,2019
175,Taren Sullivan,STO,47,19.1,6.6,2.4,5.5,.442,1.1,3.0,.380,0.6,0.8,.711,0.7,2.8,3.5,1.8,0.7,0.3,0.9,1.2,2019
176,J.J. Avila,ACC,44,17.4,6.6,2.5,4.6,.542,0.5,1.4,.400,1.1,1.4,.774,1.3,3.1,4.4,1.3,0.8,0.4,0.7,1.7,2019
177,Trayvon Palmer,NAS,35,20.8,6.5,2.5,6.4,.399,0.8,3.2,.252,0.7,0.9,.719,1.2,2.9,4.1,1.3,0.7,0.4,1.5,1.8,2019
178,Muhammad-Ali Abdur-Rahkman,CLE,49,20.2,6.5,2.2,5.4,.418,1.2,3.4,.358,0.8,1.2,.655,0.5,1.4,1.9,1.6,0.6,0.1,0.7,1.5,2019
179,Devin Davis,LAK,41,17.3,6.4,2.7,5.3,.498,0.4,1.2,.306,0.7,0.9,.789,0.7,3.1,3.8,1.3,0.8,0.3,0.8,1.8,2019
180,V.J. Beachem,WCB,43,21.3,6.4,2.2,6.0,.367,1.4,4.2,.335,0.6,0.7,.839,0.3,2.1,2.5,1.0,0.6,0.3,0.6,1.3,2019
181,Adam Woodbury,GRD,38,18.2,6.3,2.6,4.7,.550,0.0,0.0,.000,1.1,1.5,.719,2.8,4.6,7.3,1.0,0.6,0.4,1.1,2.3,2019
182,Luke Petrasek,GBO,41,19.8,6.2,2.3,5.0,.473,1.1,2.8,.405,0.4,0.5,.762,0.7,3.7,4.4,0.7,0.3,0.6,1.0,1.7,2019
183,Shep Garner,GRD,42,16.3,6.0,2.0,6.0,.340,1.6,4.5,.346,0.4,0.4,.882,0.2,1.4,1.5,1.1,0.8,0.1,1.0,1.4,2019
184,Sanjay Lumpkin,ERI,41,21.0,6.0,2.3,4.6,.511,0.4,1.5,.274,0.9,1.2,.750,0.8,2.2,3.0,1.0,0.6,0.1,0.7,2.6,2019
185,Deonte Burton,SLC,41,20.8,6.0,2.1,5.8,.367,0.7,2.1,.318,1.0,1.9,.544,0.2,1.3,1.6,3.2,0.8,0.2,1.4,1.7,2019
186,Jordan Green,AUS,39,21.8,5.9,2.3,4.8,.481,0.3,0.9,.324,1.0,1.4,.717,0.4,1.3,1.8,1.6,0.6,0.2,1.5,1.8,2019
187,Roger Moute a Bidias,RGV,42,15.2,5.8,2.0,4.8,.410,0.2,1.1,.178,1.7,2.1,.778,1.1,1.4,2.5,0.8,0.5,0.4,0.7,1.5,2019
188,Tim Bond,RGV,47,17.2,5.7,2.1,6.0,.345,0.6,2.1,.260,0.9,1.3,.733,0.8,2.2,3.0,3.2,0.9,0.6,1.8,1.9,2019
189,Dakarai Allen,GRD,39,19.3,5.6,2.4,4.8,.508,0.2,0.8,.290,0.5,0.8,.606,0.5,2.5,3.0,0.6,0.8,0.5,0.8,2.2,2019
190,Robert Heyer,SBL,37,20.4,5.5,2.1,4.7,.446,0.8,2.5,.315,0.5,0.6,.864,0.8,2.3,3.1,1.6,0.8,0.1,0.7,1.7,2019
191,Nuni Omot,LIN,44,12.8,5.5,1.9,5.1,.372,0.6,2.4,.250,1.1,1.3,.828,0.6,1.3,1.9,0.5,0.2,0.2,0.8,1.1,2019
192,Jordan Barnett,FWN,35,18.5,5.4,2.2,4.1,.528,0.6,2.0,.296,0.5,0.5,.842,0.9,2.2,3.1,0.8,0.7,0.7,0.5,1.3,2019
193,Christian Watford,RAP,48,18.8,5.2,1.7,4.8,.345,1.3,3.8,.337,0.6,0.7,.853,0.4,2.7,3.1,0.8,0.5,0.2,0.4,1.6,2019
194,Anthony Walker,STO,37,13.6,5.2,2.2,3.5,.615,0.0,0.0,.000,0.9,1.5,.561,1.6,2.1,3.7,0.4,0.4,1.3,1.2,2.3,2019
195,Jeff Roberson,MNE,36,20.7,4.9,1.8,4.5,.401,0.7,2.1,.338,0.6,0.8,.815,0.8,3.0,3.8,1.2,0.4,0.2,0.9,2.3,2019
196,Zach Smith,GBO,44,18.9,4.8,2.1,3.5,.599,0.0,0.2,.250,0.7,1.3,.500,1.5,3.9,5.4,1.2,0.5,1.2,0.8,2.0,2019
197,L.G. Gill,IWA,35,14.3,4.8,2.0,3.8,.538,0.1,0.2,.714,0.6,1.1,.564,1.2,1.4,2.7,0.4,0.3,0.2,0.5,2.2,2019
198,Gyorgy Goloman,WES,50,13.0,4.6,1.6,3.7,.428,0.6,1.7,.353,0.8,1.4,.569,0.8,1.9,2.7,0.5,0.4,0.8,0.6,1.8,2019
199,Isaiah Wilkins,GBO,48,24.6,4.4,1.6,3.9,.422,0.7,2.0,.347,0.4,0.5,.769,0.9,3.2,4.1,1.9,0.6,0.9,0.6,1.9,2019
200,Josh Newkirk,LIN,35,10.7,4.2,1.5,3.7,.389,0.7,1.9,.353,0.6,0.8,.778,0.1,0.7,0.9,1.2,0.3,0.1,0.6,1.2,2019
201,Kevin Young,SCW,41,15.7,4.2,1.7,3.2,.527,0.0,0.1,.000,0.8,1.3,.600,2.2,2.7,4.9,1.3,1.0,0.5,1.1,1.7,2019
202,Khadeem Lattin,NAS,39,14.2,4.0,1.6,3.2,.504,0.1,0.3,.200,0.8,1.0,.816,2.2,2.9,5.1,0.6,0.7,0.9,0.8,2.3,2019
203,Donte Ingram,TEX,42,15.3,3.7,1.4,3.7,.376,0.6,2.2,.293,0.2,0.5,.526,0.6,1.6,2.2,0.6,0.4,0.1,0.3,0.9,2019
204,C.J. Anderson,SXF,39,13.4,2.7,0.9,2.5,.378,0.2,0.7,.310,0.6,0.7,.821,0.7,1.6,2.3,1.4,0.3,0.1,0.8,1.5,2019
1,Marial Shayok,DEL,35,30.0,23.0,8.8,19.3,.456,2.7,7.4,.358,1.8,2.1,.889,1.1,4.9,6.0,3.8,0.9,0.3,3.3,2.4,2020
2,Josh Gray,ERI,37,36.0,22.5,8.7,19.3,.450,1.9,5.7,.338,2.1,2.6,.776,1.1,4.2,5.3,6.9,2.2,0.3,4.0,2.5,2020
3,Jaylen Adams,WIS,33,32.7,21.5,7.6,15.6,.486,2.6,6.5,.407,2.7,3.4,.788,1.0,4.1,5.1,5.7,1.8,0.3,3.8,2.7,2020
4,Kyle Guy,STO,37,36.9,21.5,7.2,17.5,.413,3.8,9.6,.401,2.0,2.7,.758,0.8,2.8,3.5,4.6,1.1,0.2,2.4,1.3,2020
5,Gerald Hannahs,MHU,37,30.9,21.4,7.5,15.9,.469,3.2,7.1,.448,2.0,2.2,.915,0.4,1.9,2.3,1.9,0.6,0.1,1.9,2.2,2020
6,Gabe Vincent,SXF,31,29.3,21.1,7.3,16.1,.450,4.2,10.3,.406,1.5,1.7,.923,0.7,2.4,3.1,2.1,1.2,0.2,1.5,3.2,2020
7,Jared Harper,NAS,33,29.8,20.8,6.5,15.8,.413,2.7,7.4,.362,3.4,4.3,.787,0.3,2.5,2.7,5.7,1.2,0.1,2.8,1.8,2020
8,Justin Anderson,LIN,31,33.6,20.6,7.1,14.8,.476,2.7,7.7,.353,2.2,3.0,.750,1.0,5.7,6.7,2.6,1.1,0.6,2.6,2.6,2020
9,Keldon Johnson,AUS,31,30.1,20.3,7.8,14.7,.532,0.7,3.1,.237,2.5,3.3,.757,1.8,4.0,5.8,2.1,1.0,0.5,2.6,2.3,2020
10,"Walt Lemon, Jr.",FWN,39,35.7,20.3,8.2,18.3,.448,1.3,3.2,.392,1.7,2.6,.663,0.6,3.9,4.5,6.6,1.7,0.2,3.8,3.0,2020
11,Vic Law,LAK,33,35.0,19.7,7.6,15.3,.497,2.3,5.6,.403,1.3,1.4,.894,1.6,6.5,8.1,2.7,0.9,0.7,2.2,2.6,2020
12,Devontae Cacok,SBL,33,23.9,19.4,8.2,12.4,.658,0.0,0.0,.000,1.9,3.2,.579,4.2,7.7,11.9,0.8,1.1,0.4,2.0,3.2,2020
13,"James Palmer, Jr.",ACC,31,31.5,19.1,6.7,15.2,.439,1.5,5.2,.298,2.5,3.3,.775,0.8,3.3,4.1,2.8,1.2,0.3,2.5,2.2,2020
14,Jalen Jones,GOG,37,31.9,19.1,6.8,14.2,.478,1.5,4.2,.365,2.4,3.4,.704,2.0,5.9,7.9,1.3,1.2,0.2,2.5,2.7,2020
15,Jalen Adams,ERI,40,33.2,19.0,7.4,15.0,.492,2.5,6.4,.392,1.4,1.6,.831,0.8,3.2,4.0,4.7,1.2,0.4,3.1,1.6,2020
16,Jarrod Uthoff,MHU,34,34.9,19.0,7.5,15.2,.491,2.0,5.5,.367,1.4,1.8,.790,2.5,8.2,10.7,3.1,1.4,1.1,1.7,2.1,2020
17,Jarrell Brantley,SLC,33,32.5,18.9,7.1,13.8,.516,1.6,4.8,.333,1.9,2.6,.744,1.1,6.5,7.7,3.6,1.5,0.5,3.0,2.8,2020
18,Yante Maten,MNE,39,28.8,18.1,6.9,12.7,.547,0.5,2.1,.244,2.3,3.2,.712,3.0,5.8,8.8,1.7,1.0,1.1,2.1,2.7,2020
19,Talen Horton-Tucker,SBL,38,29.8,18.1,6.9,16.3,.423,1.9,6.2,.308,1.4,1.9,.743,1.3,4.9,6.3,3.9,1.4,0.6,3.2,2.9,2020
20,Dakota Mathias,TEX,42,36.1,18.1,6.0,13.9,.432,3.5,8.8,.395,1.5,1.8,.831,1.1,3.8,4.9,3.0,1.0,0.3,1.4,2.1,2020
21,Tremont Waters,MNE,36,33.8,18.0,6.4,14.8,.429,2.5,7.1,.354,2.0,2.5,.780,0.4,2.8,3.2,7.3,2.0,0.2,3.6,2.5,2020
22,Xavier Munford,DEL,43,30.3,17.9,6.5,14.5,.449,1.8,4.9,.370,1.8,2.3,.786,0.5,4.8,5.3,5.6,1.0,0.3,2.8,2.7,2020
23,Jeremiah Martin,LIN,37,30.4,17.7,6.4,13.7,.468,1.1,3.6,.301,2.4,3.5,.698,0.7,2.7,3.4,4.5,1.8,0.6,2.4,2.4,2020
24,Lamar Peters,WES,32,30.8,17.7,6.3,14.8,.423,3.6,9.0,.404,1.0,1.5,.702,0.7,2.0,2.7,7.2,1.3,0.2,3.4,3.2,2020
25,DeVaughn Akoon-Purcell,OKL,41,27.0,17.7,6.5,13.1,.493,2.0,5.0,.392,1.5,2.0,.775,1.6,5.0,6.6,2.0,1.1,0.3,2.4,1.9,2020
26,Jordan Bone,GRD,31,31.8,17.5,6.5,15.2,.428,2.5,6.5,.383,1.5,2.0,.770,0.5,2.8,3.3,6.9,1.0,0.1,3.0,1.9,2020
27,Milton Doyle,WCB,40,34.8,17.5,6.3,15.8,.402,3.4,9.3,.360,1.0,1.4,.719,0.5,3.7,4.1,5.8,2.0,0.7,3.4,3.1,2020
28,Devin Robinson,RAP,32,27.3,17.5,7.1,13.0,.549,0.6,2.8,.227,1.7,2.6,.643,1.9,5.5,7.4,1.8,1.2,1.1,2.4,3.0,2020
29,Kobi Simmons,GBO,37,33.5,17.4,6.5,14.4,.454,1.5,4.6,.326,2.0,2.5,.804,0.7,3.6,4.3,5.4,1.3,0.2,2.9,2.6,2020
30,Robert Franks,STO,36,32.2,17.3,6.2,12.8,.485,2.4,6.6,.360,1.6,1.9,.824,1.6,5.0,6.5,1.7,0.7,0.6,1.9,3.0,2020
31,Justin Wright-Foreman,SLC,36,28.1,17.3,6.2,13.4,.462,2.2,5.4,.403,1.8,2.2,.797,0.5,2.6,3.1,2.5,0.6,0.1,2.6,2.1,2020
32,Jeremy Pargo,SCW,39,30.8,17.2,6.7,14.9,.449,1.7,5.2,.330,1.4,1.9,.730,0.3,3.6,3.9,6.0,1.1,0.2,2.6,1.7,2020
33,Tyler Ennis,RAP,42,34.2,17.2,6.5,14.5,.448,1.3,3.9,.329,2.1,2.4,.861,1.2,4.2,5.3,7.5,1.7,0.3,3.4,2.4,2020
34,Daryl Macon,SXF,35,28.4,17.0,5.7,12.0,.475,1.6,4.4,.370,2.6,3.2,.796,0.4,3.8,4.2,4.8,0.9,0.1,2.5,1.8,2020
35,Levi Randolph,CLE,39,34.6,16.9,6.2,12.7,.488,1.8,5.2,.343,1.8,2.2,.802,1.2,4.1,5.3,3.1,1.1,0.3,1.8,2.1,2020
36,Mychal Mulder,SXF,39,33.2,16.9,5.9,13.1,.451,3.9,9.7,.397,0.7,1.0,.700,0.4,4.1,4.5,1.4,1.0,0.4,1.3,1.7,2020
37,Cat Barber,COL,39,31.2,16.9,6.3,13.1,.477,0.8,2.7,.314,2.1,2.9,.735,0.8,3.2,4.0,5.9,1.2,0.1,2.8,2.3,2020
38,Ivan Rabb,WES,29,29.9,16.5,6.8,12.5,.545,0.6,2.3,.239,1.5,2.5,.597,3.6,8.5,12.1,2.3,0.7,1.2,2.0,3.5,2020
39,Jerian Grant,GOG,39,33.3,16.3,5.5,11.5,.475,1.6,3.7,.441,2.5,2.9,.835,0.6,3.8,4.4,5.5,1.4,0.3,2.3,2.2,2020
40,Zylan Cheatham,ERI,34,32.5,16.3,6.0,11.3,.530,0.9,2.6,.333,2.1,2.8,.740,3.4,8.4,11.9,2.5,1.0,0.6,2.9,2.7,2020
41,Bryce Brown,MNE,34,29.2,16.1,5.5,12.5,.438,3.7,8.6,.427,0.9,1.2,.725,0.5,3.2,3.7,2.4,0.9,0.2,2.2,1.9,2020
42,Malik Newman,CLE,39,30.2,16.1,5.9,13.9,.425,2.1,6.2,.329,1.3,1.6,.794,0.6,2.9,3.5,4.3,0.8,0.0,2.2,1.8,2020
43,Jaron Blossomgame,WCB,42,29.1,16.0,5.9,12.1,.489,1.1,4.4,.254,1.9,2.3,.813,1.8,5.6,7.4,1.8,0.8,0.5,1.3,1.5,2020
44,Admiral Schofield,GOG,33,30.9,16.0,5.8,12.7,.457,2.1,5.7,.370,1.4,1.8,.810,0.8,4.6,5.5,2.0,0.6,0.3,2.5,3.2,2020
45,Jalen McDaniels,GBO,31,32.0,15.9,5.9,13.3,.443,1.4,3.7,.386,1.7,2.1,.828,1.7,5.9,7.7,2.4,2.0,1.1,2.5,3.4,2020
46,Devon Hall,OKL,30,31.4,15.6,5.3,11.7,.455,2.4,6.6,.360,1.6,1.9,.860,0.9,4.9,5.7,4.1,0.7,0.4,2.1,2.3,2020
47,Sheldon Mac,CLE,41,26.9,15.6,5.1,10.1,.502,0.7,2.3,.292,2.9,3.6,.796,1.0,3.1,4.1,2.2,1.1,0.1,1.6,1.4,2020
48,Andrew Harrison,SCW,39,27.1,15.5,5.0,11.5,.434,2.1,5.8,.363,2.1,2.8,.759,0.4,3.5,3.9,4.8,1.3,0.5,2.6,3.3,2020
49,Donta Hall,GRD,38,28.6,15.4,6.1,9.0,.671,0.2,0.7,.269,1.8,2.5,.745,4.2,6.5,10.6,1.0,1.0,1.4,1.3,2.4,2020
50,Jared Brownridge,DEL,42,24.3,15.3,5.4,12.3,.442,3.3,8.5,.385,0.7,1.0,.714,0.4,2.2,2.6,1.9,0.8,0.0,0.9,1.5,2020
51,Lindell Wigginton,IWA,42,27.0,15.3,5.1,12.2,.421,2.0,5.7,.347,1.9,2.7,.693,0.9,2.9,3.7,3.6,0.6,0.3,2.7,2.6,2020
52,Luka Samanic,AUS,33,28.4,15.2,5.5,12.7,.432,1.4,4.6,.311,1.6,2.1,.771,1.7,6.1,7.8,1.4,0.8,0.8,3.1,2.5,2020
53,Vitto Brown,ERI,42,29.0,15.1,5.2,11.3,.463,2.3,6.0,.379,1.4,1.8,.811,1.6,4.9,6.6,1.6,0.6,1.0,1.9,2.7,2020
54,Louis King,GRD,31,28.5,15.0,5.7,13.6,.420,1.5,4.6,.333,1.4,1.7,.808,1.3,4.1,5.4,2.8,1.3,0.5,2.3,3.0,2020
55,Trevon Bluiett,SLC,41,29.4,14.9,5.1,10.5,.487,2.7,6.4,.424,1.3,1.6,.788,0.4,3.1,3.5,2.4,1.0,0.1,1.9,2.1,2020
56,Cam Reynolds,WIS,37,31.6,14.8,5.5,13.8,.402,2.5,7.3,.344,0.8,1.2,.667,1.3,4.0,5.2,1.5,0.6,0.3,1.6,2.1,2020
57,Quinndary Weatherspoon,AUS,36,29.3,14.8,5.5,12.2,.453,1.4,4.2,.336,1.5,1.9,.806,0.8,3.2,4.0,4.8,1.2,0.4,2.7,2.8,2020
58,Zach Norvell,SCW,36,29.8,14.7,5.1,12.9,.395,3.0,7.8,.387,1.0,1.2,.814,0.6,4.0,4.6,2.9,0.8,0.3,2.2,2.1,2020
59,"Daxter Miles, Jr.",FWN,42,27.7,14.7,5.4,12.3,.438,1.6,5.1,.321,1.4,2.5,.558,0.9,2.3,3.1,2.0,1.0,0.1,1.7,2.6,2020
60,Stephan Hicks,FWN,41,30.4,14.6,5.1,9.8,.519,1.3,2.8,.469,1.9,2.3,.802,2.0,4.4,6.5,1.1,1.0,0.3,1.2,2.1,2020
61,Ike Nwamu,NAS,39,25.3,14.6,5.0,10.9,.462,2.0,5.0,.398,1.5,2.2,.706,0.3,2.9,3.2,1.6,0.7,0.2,2.1,1.7,2020
62,Antonius Cleveland,TEX,36,30.9,14.4,5.8,11.6,.494,0.9,3.1,.295,1.3,2.1,.608,2.2,5.1,7.3,2.2,1.6,0.9,1.8,3.5,2020
63,Devin Cannady,LIN,40,30.9,14.4,4.9,11.9,.411,2.9,8.1,.360,1.3,1.4,.930,0.7,3.2,3.9,2.6,1.2,0.3,1.8,1.8,2020
64,J.P. Macura,CLE,39,29.0,14.3,5.3,10.9,.488,2.0,5.7,.347,0.9,1.3,.725,1.2,3.2,4.4,2.2,2.3,0.4,1.6,3.0,2020
65,Cody Demps,STO,41,34.3,14.2,5.1,11.6,.436,1.4,3.8,.372,1.6,2.2,.696,1.3,4.0,5.3,2.9,1.1,0.6,1.9,3.2,2020
66,Justin Robinson,DEL,33,31.2,14.2,5.1,11.5,.443,1.5,4.3,.343,1.6,2.4,.658,0.7,2.9,3.6,5.5,1.4,0.1,3.4,1.9,2020
67,Kostas Antetokounmpo,SBL,38,25.5,14.1,5.3,8.5,.623,0.2,1.0,.154,2.0,3.4,.585,2.2,5.7,7.9,1.5,0.8,1.3,2.7,3.2,2020
68,Raymond Spalding,GBO,36,25.7,13.9,5.8,10.0,.576,0.6,1.9,.286,1.1,2.0,.521,3.1,5.5,8.6,2.2,1.3,1.4,2.6,2.7,2020
69,Jordan Sibert,COL,40,28.8,13.9,5.1,12.4,.408,2.4,7.1,.339,0.9,1.1,.841,0.7,2.4,3.2,1.3,1.6,0.2,1.4,2.3,2020
70,Josh Reaves,TEX,37,30.6,13.7,4.9,11.5,.428,1.9,5.7,.330,1.2,1.7,.698,1.4,3.7,5.0,2.9,2.0,0.5,1.8,3.0,2020
71,Dedric Lawson,AUS,42,26.8,13.6,5.4,10.0,.536,1.4,4.0,.343,0.9,1.2,.780,2.8,5.2,8.0,1.4,0.8,1.0,1.1,2.0,2020
72,"Barry Brown, Jr.",IWA,43,25.4,13.6,4.8,10.6,.453,2.0,5.3,.388,1.3,1.5,.831,0.6,2.4,3.0,2.3,1.1,0.3,1.3,1.9,2020
73,Jacobi Boykins,SXF,34,25.8,13.5,4.7,11.0,.429,3.0,8.0,.376,0.6,1.0,.667,0.7,2.6,3.3,1.3,1.0,0.4,1.4,2.1,2020
74,Xavier Rathan-Mayes,ACC,39,32.1,13.5,5.1,13.2,.387,1.4,5.0,.272,1.2,1.8,.652,0.5,3.8,4.4,5.8,1.1,0.3,2.7,2.3,2020
75,Angel Rodriguez,AUS,35,28.8,13.4,4.7,10.8,.431,1.9,5.0,.374,1.4,1.7,.820,0.8,2.4,3.3,4.6,2.1,0.5,3.0,3.2,2020
76,Jalen Lecque,NAS,33,26.6,13.4,5.1,12.4,.412,0.8,3.5,.214,1.4,2.4,.603,0.7,2.7,3.3,3.4,0.7,0.2,2.9,2.9,2020
77,Myke Henry,OKL,36,26.0,13.4,5.4,10.3,.530,1.1,3.8,.275,0.9,1.1,.795,0.6,4.6,5.2,1.8,1.1,0.8,2.5,2.4,2020
78,Jalen Hudson,GOG,38,24.2,13.3,4.9,11.1,.448,1.5,3.9,.373,1.1,1.6,.672,0.7,2.7,3.5,1.6,0.8,0.1,1.4,1.7,2020
79,Nick Ward,COL,34,20.4,13.3,4.7,7.8,.598,0.0,0.1,.000,2.3,3.6,.629,2.8,3.9,6.7,0.6,0.5,0.6,1.6,2.2,2020
80,Brandon Sampson,RGV,42,27.8,13.3,4.4,9.6,.453,1.9,5.4,.356,1.5,1.9,.810,0.8,2.1,2.8,2.0,0.9,0.1,2.1,1.4,2020
81,Marquis Teague,MHU,41,25.6,13.2,5.0,11.4,.442,1.1,3.2,.333,1.3,1.6,.859,0.1,2.1,2.2,4.0,0.4,0.3,1.8,1.7,2020
82,Matt Mooney,CLE,42,31.2,13.1,4.8,10.3,.463,1.9,5.1,.366,1.3,1.4,.898,0.6,3.1,3.7,4.7,1.7,0.1,2.4,2.2,2020
83,Marcus Derrickson,COL,40,27.8,13.1,4.9,11.1,.441,1.7,5.2,.329,1.0,1.1,.889,1.5,3.8,5.3,1.8,0.6,0.4,2.1,2.9,2020
84,Kadeem Jack,OKL,32,21.9,12.9,4.9,8.2,.603,0.3,1.2,.289,1.6,2.2,.714,2.9,5.3,8.2,1.0,0.5,0.9,2.0,2.0,2020
85,William Howard,RGV,36,31.0,12.8,4.5,9.2,.486,2.0,5.4,.366,1.2,1.4,.824,0.9,4.4,5.3,2.6,1.6,0.6,1.3,2.1,2020
86,Justin Simon,WCB,43,31.8,12.8,5.1,11.9,.427,0.9,3.2,.292,1.1,1.5,.708,1.4,4.2,5.7,2.5,2.3,1.0,1.5,1.9,2020
87,Reggie Hearn,SBL,44,31.1,12.7,4.3,9.2,.463,2.7,6.3,.422,1.0,1.2,.824,0.6,3.2,3.8,2.3,0.7,0.2,1.9,2.4,2020
88,Davon Reed,SXF,40,33.5,12.7,4.5,11.8,.384,2.2,6.5,.338,0.9,1.0,.872,0.8,6.0,6.7,3.4,0.9,0.4,2.6,2.9,2020
89,C.J. Wilcox,FWN,42,28.3,12.7,4.0,9.9,.406,2.7,6.9,.395,1.1,1.4,.828,0.4,2.1,2.5,1.6,1.3,0.4,0.8,1.6,2020
90,Tahjere McCall,COL,42,29.3,12.6,4.0,8.7,.460,0.4,1.9,.192,2.8,3.4,.817,1.5,4.7,6.2,4.5,1.7,0.7,2.6,3.5,2020
91,Juan Toscano-Anderson,SCW,31,29.0,12.5,5.1,10.2,.495,0.8,3.0,.277,1.0,1.4,.698,2.0,7.2,9.2,2.6,1.3,0.5,2.5,2.8,2020
92,Trey Davis,MNE,38,22.7,12.5,4.3,9.2,.468,1.4,3.5,.398,1.5,1.8,.838,0.6,3.3,3.9,3.8,0.8,0.0,1.7,1.2,2020
93,Simi Shittu,WCB,40,20.2,12.3,5.1,8.9,.569,0.0,0.2,.143,1.4,2.4,.563,2.8,3.7,6.4,1.3,1.3,0.5,1.6,2.9,2020
94,Abdul Gaddy,OKL,38,33.2,12.3,4.6,9.5,.485,1.2,2.8,.434,1.2,1.6,.754,0.6,2.7,3.2,8.2,0.4,0.2,2.8,2.3,2020
95,J.J. Moore,WES,41,23.1,12.3,4.4,9.4,.471,1.4,3.4,.397,1.2,1.8,.667,1.5,2.8,4.2,1.1,0.6,0.2,0.8,1.9,2020
96,Kaiser Gates,MNE,36,32.6,12.2,4.1,10.3,.403,2.3,7.0,.331,0.9,1.4,.694,1.1,6.1,7.2,1.9,0.8,0.6,1.6,2.6,2020
97,Andrew White,WES,41,30.5,12.0,4.4,10.0,.441,2.1,5.3,.390,0.8,0.9,.838,0.3,3.9,4.1,1.3,0.7,0.2,1.4,2.3,2020
98,Dom Pointer,CLE,43,25.8,11.9,4.2,9.5,.441,1.3,3.8,.331,1.5,1.8,.797,0.8,4.6,5.4,1.8,1.8,1.9,1.9,3.3,2020
99,Donte Grantham,ACC,38,29.5,11.7,4.5,10.1,.444,1.4,4.3,.323,0.8,1.1,.800,1.8,5.1,6.9,2.6,0.6,0.3,1.4,1.1,2020
100,Hassani Gravett,LAK,42,30.8,11.6,4.3,10.1,.429,1.9,4.9,.388,0.7,0.9,.737,0.6,3.5,4.2,2.9,1.2,0.3,1.9,2.2,2020
101,Deyonta Davis,SCW,42,24.6,11.5,5.1,7.4,.694,0.0,0.1,.000,0.8,1.2,.673,2.8,5.2,8.0,0.8,1.0,1.8,1.4,3.0,2020
102,Jaylen Hands,LIN,41,22.5,11.4,4.3,10.3,.420,1.5,4.3,.350,0.8,0.9,.886,0.5,2.5,3.0,3.3,1.0,0.1,1.8,1.1,2020
103,Christ Koumadje,DEL,33,26.4,11.3,4.7,7.4,.635,0.0,0.0,.000,1.1,1.6,.679,3.9,7.1,11.0,0.8,0.6,4.2,1.7,3.3,2020
104,Joe Chealey,GBO,34,28.3,11.1,3.6,8.9,.398,1.1,3.1,.346,1.8,2.2,.813,0.7,2.6,3.3,4.3,1.1,0.1,1.8,2.8,2020
105,Shaq Buchanan,MHU,33,22.4,11.1,4.3,9.1,.472,1.2,3.1,.379,0.7,1.2,.600,1.6,3.2,4.8,1.3,1.0,0.2,0.9,1.6,2020
106,Phil Booth,GOG,36,21.5,11.1,3.9,9.6,.407,1.6,4.8,.326,1.0,1.3,.800,0.6,2.1,2.7,2.3,0.9,0.2,1.3,2.1,2020
107,D.J. Hogg,WIS,42,25.2,11.0,3.8,7.7,.489,1.7,4.3,.401,1.2,1.4,.845,1.1,4.2,5.3,1.5,0.5,1.0,1.1,1.7,2020
108,Jaysean Paige,MNE,41,23.4,11.0,4.4,9.7,.452,1.5,4.2,.353,0.4,0.5,.818,1.4,2.5,3.9,3.1,1.3,0.1,2.2,2.6,2020
109,Marcus Lee,SXF,42,24.9,10.9,4.9,6.7,.730,0.0,0.0,.000,0.6,1.2,.500,2.4,5.1,7.6,1.5,0.8,1.6,1.3,3.0,2020
110,Adam Mokoka,WCB,31,32.2,10.9,4.0,10.9,.371,1.8,5.4,.327,0.6,0.8,.692,1.6,4.1,5.7,3.3,1.4,0.3,2.2,3.1,2020
111,Jemerrio Jones,WIS,42,30.4,10.8,4.6,8.4,.548,0.4,1.9,.218,0.7,1.3,.566,4.1,8.1,12.2,4.5,1.5,0.9,2.4,2.7,2020
112,Todd Withers,GRD,42,25.1,10.7,3.8,8.8,.432,2.3,6.3,.365,0.5,0.7,.767,1.6,3.3,5.0,1.1,0.9,0.8,1.0,1.8,2020
113,Markel Crawford,ACC,36,24.2,10.7,3.8,9.3,.409,2.0,5.4,.366,0.6,0.9,.742,0.3,1.9,2.2,2.0,1.3,0.3,1.0,2.0,2020
114,Armoni Brooks,COL,43,20.9,10.7,3.9,8.6,.450,2.2,5.6,.398,0.5,0.6,.808,0.3,3.1,3.3,1.1,0.7,0.2,1.0,1.4,2020
115,Luke Maye,WIS,34,23.1,10.7,3.6,8.6,.426,1.5,4.3,.354,1.0,1.1,.921,1.9,5.4,7.4,1.8,0.6,0.5,1.8,2.1,2020
116,Thomas Welsh,GBO,43,23.6,10.6,4.4,8.8,.495,0.8,2.4,.324,0.7,0.9,.757,3.3,5.5,8.8,1.5,0.3,0.3,1.3,1.7,2020
