#,Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,year
35,Josh Hawley,RUL,.609,.587,146.8,10.0,19.0,14.5,6.7,10.1,3.6,3.3,16.7,-1.0,1.4,123.9,105.1,18.8,380.4,18.9,2023
36,Andreas Obst,BAY,.632,.587,173.4,1.2,10.2,5.8,17.7,9.1,1.8,0.4,22.2,2.2,1.4,130.1,108.3,21.8,215.9,18.8,2023
37,Luke Sikma,BER,.662,.647,186.7,6.6,21.2,14.5,35.9,27.9,2.2,1.2,21.1,1.4,1.5,114.9,103.8,11.1,239.9,18.7,2023
38,JeQuan Lewis,ROST,.598,.515,173.7,1.0,13.3,7.4,45.4,21.9,2.6,0.6,27.8,2.9,1.5,111.6,113.8,-2.2,359.4,18.6,2023
39,Rayshaun Hammonds,GOE,.590,.568,157.3,9.7,23.4,16.4,8.7,10.5,1.5,1.8,23.5,-2.3,1.3,116.2,113.3,3.0,261.6,18.5,2023
40,Divine Myles,BLB,.531,.489,149.1,3.0,8.1,5.4,25.8,7.1,1.6,0.0,25.2,5.4,1.2,120.2,116.0,4.2,131.1,18.4,2023
41,Cameron Hunt,OLI,.596,.531,174.7,3.0,8.4,5.7,17.6,12.9,2.3,1.1,23.5,0.4,1.4,119.8,117.5,2.2,351.5,18.2,2023
42,Anthony Polite,HAM,.589,.529,170.1,6.3,19.6,12.8,9.2,10.5,2.4,1.1,21.9,-1.6,1.4,118.6,110.8,7.8,150.6,18.2,2023
43,Harald Frey,GOE,.613,.549,165.2,3.0,8.3,5.6,27.7,13.0,1.5,0.3,22.4,4.3,1.5,124.8,118.3,6.5,353.5,18.2,2023
44,Braydon Hobbs,BLB,.575,.550,168.2,3.2,13.7,8.4,37.5,18.0,3.5,0.3,21.0,5.9,1.2,118.1,111.6,6.5,286.4,18.1,2023
45,Owen Klassen,EWE,.605,.559,123.9,13.6,27.1,20.1,14.9,20.2,1.5,2.6,23.7,-5.0,1.5,112.0,108.4,3.6,214.1,18.0,2023
46,Amir Bell,BRO,.607,.568,164.9,6.1,12.6,9.4,34.6,19.5,2.2,0.3,22.1,4.8,1.4,120.3,115.5,4.9,143.9,17.8,2023
47,Till Pape,GOE,.727,.682,194.3,8.4,12.0,10.2,8.0,15.8,0.7,1.3,19.0,-3.5,1.7,129.9,118.1,11.8,265.6,17.7,2023
48,Arunas Mikalauskas,CRA,.635,.607,158.5,6.7,18.6,12.6,13.1,17.3,2.8,1.3,22.6,-3.1,1.5,114.7,114.4,0.3,222.0,17.7,2023
49,Collin Malcolm,TBB,.599,.587,145.9,7.2,17.2,12.3,11.9,13.8,2.2,1.1,19.6,-0.9,1.3,119.6,101.5,18.2,273.0,17.5,2023
50,Ryan Taylor,HAM,.651,.619,191.5,2.4,13.2,7.6,14.9,10.6,1.2,0.4,21.5,0.1,1.4,124.7,118.1,6.6,85.3,17.4,2023
51,Freddie Gillespie,BAY,.570,.578,102.9,14.1,28.3,21.3,4.4,18.2,3.1,6.6,14.8,-4.1,1.3,110.1,96.4,13.7,293.4,17.3,2023
52,Mark Smith,GOE,.575,.513,164.4,5.5,23.6,14.5,16.0,15.5,2.0,0.1,26.2,-2.7,1.3,110.0,113.5,-3.5,370.5,17.2,2023
53,Tim Coleman,MLP,.542,.474,141.9,5.8,23.1,14.4,10.4,14.5,3.1,4.2,26.4,-4.1,1.3,106.4,110.0,-3.6,189.6,17.2,2023
54,Selom Mawugbe,ROST,.705,.745,124.5,11.4,20.2,15.9,4.6,19.7,1.8,8.4,13.8,-4.0,1.8,120.7,109.9,10.7,336.0,17.1,2023
55,Yoeli Childs,HAM,.579,.568,114.9,10.9,21.3,16.0,6.1,12.7,1.4,2.3,21.6,-3.8,1.3,111.0,112.2,-1.2,252.3,17.1,2023
56,C.J. Bryce,OLI,.646,.613,177.7,3.9,9.4,6.6,6.0,13.3,1.8,1.0,21.5,-3.9,1.5,121.0,119.2,1.8,147.4,17.0,2023
57,Tyson Ward,TBB,.573,.545,151.9,8.8,19.0,14.0,9.6,13.5,2.5,1.9,20.9,-2.2,1.3,117.5,99.4,18.1,308.9,17.0,2023
58,Martin Breunig,BC,.583,.530,150.8,14.9,17.1,16.0,10.2,15.0,1.9,1.8,19.4,-2.1,1.4,117.8,115.9,1.9,258.6,16.9,2023
59,Isaac Bonga,BAY,.598,.551,163.2,9.5,20.4,15.1,13.7,14.9,1.6,1.6,19.0,-0.6,1.4,121.0,106.0,15.0,266.0,16.8,2023
60,Jaren Lewis,CRA,.558,.517,161.8,6.4,19.3,12.9,13.3,9.9,2.3,1.7,19.3,1.2,1.3,116.8,115.4,1.5,322.9,16.8,2023
61,Sebastian Herrera,TBB,.568,.539,156.5,3.7,9.3,6.6,18.8,9.9,2.5,0.9,20.9,3.6,1.2,126.0,104.0,22.0,294.4,16.8,2023
62,Othello Hunter,BAY,.606,.563,160.4,10.0,14.3,12.1,8.6,14.5,0.6,2.4,20.3,-3.2,1.4,118.9,114.0,5.0,61.3,16.7,2023
63,Solomon Young,BRO,.568,.528,158.9,9.2,23.0,16.1,5.2,10.0,2.0,2.0,21.7,-2.5,1.3,115.8,115.5,0.4,226.9,16.7,2023
64,"Derek Cooke, Jr.",FRA,.565,.584,99.9,12.9,28.3,20.5,6.2,11.6,1.6,2.1,16.9,-1.6,1.4,115.9,116.2,-0.3,131.1,16.7,2023
65,Jonas Richter,BVC,.611,.592,145.4,11.7,16.8,14.3,10.5,12.7,1.8,1.8,19.0,-1.4,1.4,118.4,110.7,7.7,257.1,16.6,2023
66,Marko Filipovity,BVC,.593,.546,161.7,3.4,12.0,7.8,4.6,6.6,0.7,0.2,26.8,-2.1,1.4,116.2,117.8,-1.6,156.0,16.5,2023
67,Nicolas Bretzel,RUL,.550,.508,114.5,8.4,23.3,16.0,8.3,9.6,0.6,3.6,22.7,-1.5,1.4,111.9,112.1,-0.2,59.4,16.4,2023
68,Thomas Klepeisz,RUL,.636,.593,172.8,4.7,9.0,6.8,21.7,15.0,3.2,0.5,16.3,3.7,1.4,128.4,110.5,17.8,378.9,16.3,2023
69,Nat Diallo,BAY,.681,.691,126.7,10.5,18.8,14.7,6.1,18.1,1.4,1.8,19.3,-5.2,1.9,118.5,121.2,-2.8,100.1,16.3,2023
70,Sam Waardenburg,LUD,.698,.621,181.4,6.8,17.5,11.8,10.7,16.2,1.4,2.2,16.4,-1.7,1.7,129.5,109.8,19.7,81.1,16.2,2023
71,Tanner Leissner,EWE,.628,.568,166.5,11.4,15.4,13.4,4.9,8.9,1.9,1.0,14.3,-0.8,1.5,135.2,111.2,24.0,259.3,16.2,2023
72,David Kramer,BLB,.544,.485,155.4,3.6,17.1,10.2,7.6,12.9,2.4,0.4,31.7,-6.3,1.2,106.7,112.7,-6.0,215.6,16.1,2023
73,Gerel Simmons,BRO,.536,.493,158.9,2.6,8.0,5.3,16.1,9.6,2.4,0.0,29.5,0.2,1.2,111.0,120.3,-9.3,106.9,16.1,2023
74,Ignas Sargiunas,BAY,.593,.541,172.2,6.8,9.1,8.0,17.7,13.5,2.1,0.2,22.1,-0.3,1.3,118.2,121.1,-3.0,142.5,16.0,2023
75,Elias Harris,BAY,.614,.575,150.3,7.2,15.7,11.4,9.9,16.3,1.9,0.5,21.2,-3.9,1.5,113.5,111.8,1.7,65.8,16.0,2023
76,Vladimir Lucic,BAY,.660,.620,157.6,4.7,12.8,9.1,15.6,19.5,2.1,1.1,18.8,-1.6,1.6,118.8,97.9,20.9,64.6,16.0,2023
77,Alen Pjanic,EWE,.618,.586,170.7,5.1,14.2,9.3,6.8,7.9,2.6,1.3,17.6,-0.4,1.3,127.6,110.7,17.0,179.6,15.9,2023
78,Ben Lammers,BER,.564,.558,141.2,7.4,21.7,15.1,7.6,9.5,1.5,6.6,16.3,-0.2,1.2,116.3,100.7,15.6,166.1,15.9,2023
79,Tyler Nelson,ROST,.608,.541,168.8,2.2,11.5,7.0,11.9,10.5,1.4,0.2,24.2,-1.3,1.4,116.6,116.3,0.3,192.1,15.9,2023
80,Jackson Rowe,BAY,.561,.504,155.1,7.4,18.3,12.8,15.1,16.5,2.5,3.0,20.3,-1.6,1.3,110.4,117.8,-7.3,284.4,15.8,2023
81,Louis Olinde,BER,.649,.617,164.1,7.1,15.3,11.6,9.9,16.6,1.2,3.8,18.0,-2.3,1.5,119.5,106.3,13.3,217.4,15.8,2023
82,Juan Nunez,RUL,.526,.487,137.6,4.0,16.9,10.4,35.8,21.8,3.2,0.0,23.1,3.3,1.3,106.3,107.7,-1.4,316.6,15.7,2023
83,Gabriel Chachashvili,BRO,.692,.663,175.0,10.5,19.5,15.0,8.8,20.3,1.9,3.3,14.7,-2.6,1.7,124.3,115.8,8.5,222.3,15.7,2023
84,Justin Johnson,LUD,.523,.495,139.5,10.0,22.5,15.8,12.8,11.2,1.2,2.5,20.4,-0.1,1.2,111.6,111.5,0.1,212.6,15.5,2023
85,Maximilian Ugrai,MLP,.619,.551,166.5,6.1,13.2,9.7,10.6,14.9,1.4,1.7,21.5,-2.7,1.5,119.0,119.4,-0.4,220.8,15.5,2023
86,Vincent Kesteloot,MLP,.614,.577,163.0,9.8,14.9,12.4,4.8,8.7,1.2,1.0,15.9,-1.1,1.4,127.8,119.2,8.6,275.6,15.5,2023
87,MaCio Teague,EWE,.598,.553,177.5,4.6,14.3,9.2,10.3,9.5,2.3,0.7,16.8,0.4,1.3,123.7,114.0,9.7,105.8,15.5,2023
88,Nick Weiler-Babb,BAY,.585,.565,160.0,4.7,14.6,9.7,18.6,11.5,2.6,0.2,16.2,3.4,1.3,125.0,105.9,19.1,246.3,15.4,2023
89,Matt Haarms,FRA,.666,.605,137.7,7.7,16.9,12.2,4.6,15.9,0.6,7.6,15.1,-3.2,1.7,121.9,114.4,7.5,131.4,15.3,2023
90,Kalif Young,BAY,.542,.551,99.7,14.5,17.7,16.1,7.4,13.9,2.7,4.0,15.6,-1.8,1.4,112.6,118.0,-5.4,260.1,15.3,2023
91,Christian Sengfelder,BRO,.612,.574,176.4,6.8,18.6,12.7,6.7,10.4,0.9,0.5,19.1,-1.5,1.3,121.9,120.0,1.9,260.3,15.2,2023
92,Till Gloger,ROST,.680,.614,142.8,8.7,13.8,11.4,3.1,14.7,0.7,0.0,18.7,-4.7,1.7,123.1,118.6,4.5,114.5,15.2,2023
93,Laurynas Beliauskas,FRA,.628,.592,176.9,2.0,12.3,7.1,17.0,10.7,1.0,0.3,19.9,1.7,1.4,120.3,119.5,0.8,221.3,15.2,2023
94,Karim Jallow,RUL,.619,.591,159.1,6.2,12.9,9.5,8.3,12.5,1.4,0.5,20.2,-2.2,1.5,118.6,113.5,5.1,291.3,15.1,2023
95,O'Showen Williams,OLI,.571,.552,153.6,5.4,7.7,6.5,14.5,18.0,5.1,0.5,17.3,-0.6,1.2,110.6,111.6,-1.0,125.3,15.1,2023
96,Jack McVeigh,MLP,.599,.576,175.7,5.9,16.7,11.9,8.3,13.5,1.0,1.6,20.9,-2.5,1.3,115.6,119.7,-4.1,120.8,15.1,2023
97,"Derrick Alston, Jr.",ROST,.556,.489,154.0,5.8,12.8,9.4,12.0,13.7,1.3,0.9,27.3,-3.8,1.3,106.2,117.5,-11.3,238.1,14.9,2023
98,Joshua Obiesie,FRA,.579,.506,155.0,1.7,15.7,8.6,23.8,20.3,2.1,1.6,26.4,-2.3,1.4,104.0,116.5,-12.6,208.0,14.9,2023
99,Malik Osborne,BVC,.626,.576,126.7,13.8,15.0,14.4,5.9,17.1,1.7,2.0,17.5,-4.3,1.6,117.0,112.2,4.8,71.8,14.8,2023
100,T.J. Holyfield,EWE,.639,.607,162.1,9.4,22.1,15.5,8.3,19.3,2.4,2.4,14.3,-2.6,1.5,118.2,107.3,10.9,213.4,14.6,2023
101,Prentiss Hubb,LUD,.509,.470,145.5,2.6,10.4,6.3,31.4,14.5,1.7,0.8,25.7,3.7,1.1,107.8,112.6,-4.8,353.5,14.5,2023
102,Isaiah Whitehead,LUD,.510,.445,138.8,2.6,12.0,7.0,24.0,13.3,1.5,1.4,28.6,0.3,1.2,106.8,111.4,-4.6,79.4,14.4,2023
103,Deane Williams,TBB,.581,.565,141.9,6.8,13.7,10.4,5.9,10.6,2.2,5.5,14.9,-0.8,1.3,121.9,101.1,20.8,221.8,14.4,2023
104,Jhonathan Dunn,LUD,.601,.574,162.2,3.5,8.0,5.6,6.9,8.7,1.1,1.0,21.1,-1.5,1.3,119.2,113.9,5.3,233.0,14.3,2023
105,Edon Maxhuni,CRA,.553,.485,162.1,1.4,5.8,3.6,30.6,17.3,1.7,0.2,27.4,1.7,1.3,108.4,121.2,-12.9,191.8,14.3,2023
106,De'Jon Davis,MLP,.588,.552,162.9,8.4,15.3,11.7,2.4,12.1,1.2,1.8,19.6,-4.3,1.3,114.3,121.1,-6.8,79.0,14.1,2023
107,Isaiah Washington,FRA,.550,.518,158.0,4.1,13.9,8.9,25.9,17.2,0.6,0.0,27.4,-0.2,1.2,105.0,123.5,-18.5,127.5,14.0,2023
108,Charles Callison,BC,.522,.497,152.3,1.0,7.3,4.1,30.0,15.8,2.3,0.9,24.8,3.2,1.1,104.6,118.0,-13.4,203.6,14.0,2023
109,Myles Stephens,CRA,.619,.614,148.4,5.2,21.1,13.2,5.5,14.6,1.1,5.0,15.2,-2.4,1.4,113.3,115.8,-2.6,259.1,13.9,2023
110,Stephon Jelks,BC,.676,.665,161.3,7.2,23.1,15.1,10.6,16.0,2.1,1.4,11.3,0.8,1.6,129.3,112.6,16.8,163.8,13.9,2023
111,Tim Schneider,BER,.587,.573,153.2,7.4,16.5,12.4,7.0,12.4,1.5,0.6,18.4,-2.0,1.3,114.9,105.2,9.7,172.9,13.7,2023
112,Lukas Wank,FRA,.604,.577,166.5,4.4,12.1,8.2,11.2,12.5,1.3,1.4,19.3,-0.8,1.3,114.0,119.3,-5.2,241.4,13.7,2023
113,Xeyrius Williams,OLI,.553,.541,147.0,7.9,11.6,9.8,6.1,16.5,2.1,6.1,18.1,-3.8,1.2,105.9,115.0,-9.1,119.3,13.7,2023
114,Trey Drechsel,EWE,.531,.481,159.1,4.4,17.0,10.4,14.2,11.4,1.6,0.1,21.8,0.1,1.2,112.2,112.5,-0.3,283.9,13.7,2023
115,Finn Delany,TBB,.591,.568,157.1,7.1,15.2,11.3,11.0,16.8,2.1,0.3,18.0,-1.8,1.3,116.1,103.6,12.5,219.1,13.6,2023
116,David Fuchs,RUL,.589,.543,142.9,14.0,12.5,13.3,2.0,11.4,1.4,2.4,13.8,-2.6,1.6,124.3,113.5,10.8,61.3,13.6,2023
117,Jordan Roland,ROST,.575,.566,159.2,2.0,10.9,6.6,15.7,11.6,2.6,0.6,19.1,1.3,1.2,110.8,118.7,-7.9,149.1,13.5,2023
118,Norris Agbakoko,EWE,.673,.649,131.6,13.4,17.6,15.5,4.6,21.6,0.9,3.5,16.0,-5.7,1.7,117.5,112.0,5.5,86.0,13.4,2023
119,James Woodard,HAM,.559,.543,149.8,2.6,11.8,7.2,14.2,13.2,2.5,0.6,21.1,-0.5,1.2,108.2,112.4,-4.1,145.3,13.4,2023
120,Tremmell Darden,BC,.564,.525,159.2,5.1,16.7,10.8,6.8,12.5,1.6,1.7,18.7,-2.2,1.3,109.3,117.2,-7.9,197.1,13.3,2023
121,Mindaugas Susinskas,BVC,.567,.515,167.4,6.7,13.7,10.2,16.4,15.9,1.6,1.5,20.1,-0.6,1.3,110.6,113.1,-2.4,236.0,13.3,2023
122,Maurice Stuckey,CRA,.591,.564,167.1,1.5,10.9,6.2,11.6,10.7,2.5,0.7,19.1,0.3,1.3,115.7,116.0,-0.4,162.9,13.2,2023
123,Jeff Roberson,LUD,.588,.532,160.1,13.6,11.7,12.7,6.0,14.3,1.1,1.1,15.9,-2.6,1.4,121.4,115.3,6.1,73.8,13.2,2023
124,Corey Walden,BAY,.557,.463,158.3,3.5,7.5,5.5,19.2,15.5,2.2,0.6,20.4,1.2,1.3,116.1,109.3,6.8,134.0,13.2,2023
125,Michael Kessens,TBB,.631,.611,177.4,9.5,23.1,16.6,10.7,24.9,1.4,2.5,14.3,-3.0,1.5,112.4,98.3,14.1,173.8,13.1,2023
126,Arnas Velicka,BVC,.505,.442,132.1,1.2,11.4,6.3,45.8,24.3,2.2,1.4,22.9,6.6,1.2,103.7,112.6,-8.9,322.1,13.1,2023
127,Spencer Reaves,BRO,.648,.636,172.8,4.6,11.5,8.1,10.6,10.5,1.0,0.0,16.4,0.9,1.4,127.8,122.0,5.8,133.6,13.1,2023
128,Brandon Paul,RUL,.562,.535,153.9,1.9,13.2,7.4,10.5,12.4,2.5,0.4,22.1,-1.8,1.2,108.4,111.1,-2.7,208.3,13.0,2023
129,Yorman Polas,LUD,.565,.516,152.6,5.6,15.6,10.3,12.3,16.0,2.2,0.3,18.3,-1.5,1.4,110.3,110.1,0.1,285.6,13.0,2023
130,Malte Delow,BER,.577,.553,157.4,4.3,14.3,9.8,17.9,15.9,2.2,0.5,15.4,2.5,1.3,119.0,105.3,13.7,175.6,12.9,2023
131,Niels Giffey,BAY,.605,.572,177.0,5.4,14.2,9.9,9.9,15.2,1.6,1.0,16.3,-1.4,1.3,116.8,108.6,8.2,167.8,12.8,2023
132,Ahmed Hill,BAY,.612,.588,163.8,3.2,14.1,8.6,8.7,16.1,1.5,0.2,20.6,-3.9,1.3,108.9,124.0,-15.0,230.5,12.8,2023
133,Collin Welp,OLI,.513,.489,145.7,6.7,19.3,13.0,5.7,13.9,3.2,2.1,18.3,-3.0,1.1,103.3,113.0,-9.7,110.9,12.7,2023
134,Mario Ihring,BC,.505,.451,156.0,4.7,15.2,9.8,26.6,20.0,2.4,1.3,19.3,2.8,1.1,106.1,116.2,-10.1,67.4,12.7,2023
135,Einaras Tubutis,FRA,.551,.548,132.7,9.4,20.4,14.8,6.8,14.3,1.1,3.2,16.9,-2.5,1.2,106.3,117.3,-10.9,122.1,12.6,2023
136,Eddy Edigin,LUD,.585,.550,137.9,10.6,23.5,16.6,8.2,21.2,2.0,1.9,17.5,-4.8,1.4,106.2,107.2,-1.0,132.3,12.6,2023
137,Maodo Lo,BER,.527,.491,146.6,3.2,9.2,6.5,30.0,20.1,2.0,0.3,24.4,1.6,1.2,106.0,110.0,-4.0,175.4,12.6,2023
138,Will Cherry,LUD,.467,.428,133.0,2.4,12.7,7.2,30.0,16.4,3.7,0.2,23.2,3.4,1.1,99.7,105.9,-6.2,171.9,12.6,2023
139,Kevin Wohlrath,BRO,.617,.610,159.3,4.5,10.6,7.5,6.1,9.3,1.4,0.5,15.5,-0.5,1.3,121.6,121.3,0.4,155.4,12.5,2023
140,Nijal Pearson,ROST,.513,.492,143.1,5.7,18.6,12.4,15.2,16.5,2.2,0.6,21.2,-1.9,1.1,98.7,112.3,-13.6,243.9,12.5,2023
141,Patrick Heckmann,BRO,.686,.606,184.8,4.2,14.7,9.5,16.8,22.3,1.3,1.0,12.6,1.7,1.7,127.3,119.9,7.4,197.8,12.5,2023
142,Mitch Ballock,BC,.602,.581,176.8,2.6,8.3,5.4,9.7,12.2,2.6,0.2,16.4,-0.2,1.3,114.5,116.6,-2.1,137.6,12.4,2023
143,Harper Kamp,GOE,.587,.556,164.3,8.3,9.0,8.6,13.3,18.0,1.7,0.7,18.8,-2.1,1.3,111.0,118.4,-7.4,135.4,12.4,2023
144,Jacob Patrick,LUD,.579,.543,173.1,3.6,6.3,4.9,3.7,3.3,2.0,0.2,16.6,0.3,1.2,125.1,112.3,12.8,97.0,12.4,2023
145,Gabriele Procida,BER,.567,.504,151.9,5.6,13.0,9.7,6.7,18.3,2.8,1.0,20.3,-5.1,1.3,105.0,104.0,1.0,107.9,12.2,2023
146,Robin Amaize,BLB,.518,.478,141.0,3.4,15.6,9.4,20.9,18.3,2.2,1.0,22.2,-0.6,1.2,103.2,113.4,-10.2,195.0,12.2,2023
147,Brandon Tischler,BLB,.555,.514,157.5,7.9,16.6,12.1,8.1,12.9,1.3,2.2,15.1,-0.9,1.3,115.1,114.3,0.8,137.5,12.1,2023
148,Quantez Robertson,FRA,.581,.530,172.1,3.8,9.7,6.7,15.7,18.9,3.1,0.9,14.6,0.7,1.3,110.5,116.5,-6.0,180.3,11.9,2023
149,Jannik Gottsche,BLB,.820,.833,150.0,16.3,10.3,13.2,3.2,29.1,1.1,2.1,9.4,-4.6,2.0,127.5,120.7,6.8,11.4,11.7,2023
150,Tamir Blatt,BER,.474,.434,140.3,2.0,8.7,5.6,42.3,23.1,1.5,0.0,22.2,8.0,1.0,107.5,111.7,-4.3,131.9,11.7,2023
151,Jonathan Baehre,LUD,.573,.553,145.2,6.4,17.2,11.4,3.3,9.3,1.3,2.3,12.4,-1.2,1.3,118.0,109.0,9.0,147.4,11.6,2023
152,Lukas Meisner,HAM,.540,.524,131.5,5.1,19.7,12.3,7.3,14.5,1.1,1.2,20.2,-3.5,1.2,102.2,113.2,-11.0,234.6,11.6,2023
153,Javontae Hawkins,TBB,.543,.478,147.4,6.0,10.8,8.5,8.8,16.2,1.3,1.1,22.8,-4.5,1.3,108.6,102.1,6.5,84.9,11.6,2023
154,Kresimir Nikic,BAY,.526,.509,105.9,10.8,17.7,14.3,10.9,13.9,0.5,2.6,16.7,-1.0,1.2,108.4,123.4,-15.0,50.8,11.5,2023
155,Kenneth Ogbe,EWE,.601,.592,145.4,7.4,11.9,9.6,4.8,10.0,1.0,0.3,14.6,-1.2,1.5,122.1,116.2,5.9,80.0,11.4,2023
156,Jaromir Bohacik,BRO,.557,.520,156.2,3.7,14.2,9.0,15.1,16.3,1.3,0.4,19.3,-0.3,1.2,109.3,120.3,-11.0,206.4,11.4,2023
157,Karsten Tadda,TBB,.577,.531,173.9,4.0,7.9,6.0,10.0,11.3,2.4,0.7,13.5,1.5,1.3,126.8,103.8,23.0,145.8,11.4,2023
158,Kostja Mushidi,BC,.526,.489,150.8,1.4,8.2,4.8,12.4,11.8,1.6,1.1,23.0,-0.7,1.2,104.5,120.8,-16.4,167.1,11.4,2023
159,Filip Stanic,OLI,.525,.538,95.2,9.3,23.2,16.3,4.6,19.2,1.6,1.2,19.3,-6.1,1.3,96.1,113.7,-17.6,155.9,11.2,2023
160,Tommy Kuhse,LUD,.522,.460,163.5,3.1,13.5,7.9,31.1,24.5,2.3,0.0,23.2,-1.3,1.2,96.2,111.0,-14.8,44.5,11.2,2023
161,Elias Lasisi,MLP,.613,.598,163.1,1.0,9.9,5.5,9.2,12.0,0.5,0.5,15.8,-0.2,1.3,118.4,123.4,-5.1,197.4,11.0,2023
162,Ziga Samar,HAM,.498,.436,143.0,2.9,13.0,7.9,40.1,29.7,2.9,0.3,22.1,1.9,1.1,95.2,111.8,-16.6,229.5,10.9,2023
163,Nelson Weidemann,BVC,.532,.485,157.7,2.3,10.5,6.4,25.1,18.4,1.8,0.7,23.2,0.1,1.2,102.1,113.9,-11.8,162.0,10.9,2023
164,Shy Ely,MLP,.599,.537,161.5,4.6,9.6,7.1,6.7,17.6,1.7,0.7,16.2,-3.3,1.4,110.8,121.1,-10.3,87.5,10.7,2023
165,Ognjen Jaramaz,BAY,.500,.444,138.9,3.4,8.8,6.1,15.3,14.7,2.3,0.0,23.3,-1.5,1.2,102.1,110.1,-8.0,95.6,10.5,2023
166,Hassani Gravett,EWE,.497,.450,131.9,4.0,13.8,8.8,24.5,20.3,1.7,0.0,22.8,-0.1,1.2,100.3,113.9,-13.6,88.5,10.5,2023
167,Seth Hinrichs,HAM,.548,.524,153.8,9.1,12.0,10.5,20.4,24.4,1.2,0.2,15.7,-0.1,1.2,104.6,116.7,-12.1,171.4,10.3,2023
168,Benedikt Turudic,BLB,.592,.585,139.3,9.9,15.6,12.7,12.4,28.0,1.3,2.4,20.5,-7.8,1.4,96.4,114.5,-18.1,82.1,10.3,2023
169,Jonas Mattisseck,BER,.675,.648,180.3,2.9,7.4,5.4,9.5,11.1,0.9,0.2,12.7,1.1,1.5,133.2,110.9,22.3,96.9,10.3,2023
170,Robin Christen,RUL,.599,.574,166.1,3.6,11.0,7.3,5.9,10.9,1.6,0.8,13.7,-0.7,1.3,117.8,113.6,4.2,180.1,10.2,2023
171,Elias Valtonen,ROST,.494,.439,144.7,5.9,14.1,10.1,6.2,11.1,1.8,2.0,16.8,-1.6,1.1,101.1,113.2,-12.1,82.9,10.1,2023
172,Bennet Hundt,MLP,.569,.528,160.9,3.4,8.8,6.3,29.5,26.4,0.6,0.0,18.8,2.5,1.3,109.0,123.2,-14.2,62.5,10.1,2023
173,Kay Bruhnke,BAY,.540,.527,143.6,5.5,10.6,8.0,7.1,12.2,1.0,2.1,18.9,-2.2,1.1,105.7,125.3,-19.6,87.1,10.0,2023
174,Sananda Fru,BLB,.613,.579,149.8,10.4,9.3,9.8,2.3,18.7,1.0,6.4,10.8,-3.4,1.5,115.5,115.4,0.1,88.6,10.0,2023
175,Rich Igbineweka,BAY,.546,.480,144.3,4.0,10.3,7.2,12.7,18.7,2.2,0.3,21.0,-3.7,1.4,101.7,120.1,-18.5,57.8,9.9,2023
176,Zach Ensminger,TBB,.598,.570,162.3,5.5,9.1,7.3,8.1,19.3,1.8,0.0,16.7,-3.2,1.3,112.9,104.9,7.9,41.3,9.9,2023
177,Bogdan Radosavljevic,CRA,.548,.503,155.5,6.4,11.9,9.2,15.8,18.1,0.5,1.1,18.4,-0.4,1.2,107.7,121.4,-13.8,119.1,9.9,2023
178,J.J. Frazier,FRA,.502,.469,152.9,1.9,11.0,6.4,21.5,13.9,1.7,0.4,20.2,2.5,1.1,102.2,118.0,-15.8,127.9,9.9,2023
179,Bruno Vrcic,CRA,.497,.475,134.1,5.2,14.0,9.5,7.9,10.6,1.2,0.4,18.5,-0.7,1.1,102.3,122.9,-20.6,57.5,9.4,2023
180,Rene Kindzeka,CRA,.625,.596,157.3,2.6,14.1,8.3,12.3,22.8,2.7,0.0,18.5,-3.6,1.5,106.1,116.6,-10.5,14.5,9.2,2023
181,Javon Bess,GOE,.528,.505,160.0,2.4,12.6,7.5,8.5,11.5,1.2,0.8,15.1,-0.2,1.1,105.9,117.3,-11.4,204.0,9.1,2023
182,Marcus Lewis,FRA,.536,.533,133.4,2.6,7.2,4.9,11.1,16.7,2.2,0.4,18.7,-2.0,1.1,97.7,120.6,-22.9,87.1,9.0,2023
183,Dominic Lockhart,BVC,.570,.556,140.8,6.0,11.0,8.5,12.7,16.6,2.5,0.9,9.1,2.2,1.2,118.9,112.1,6.9,139.5,8.9,2023
184,Felix Hoffmann,OLI,.453,.425,144.3,7.7,16.5,12.1,5.5,13.9,2.6,0.5,17.5,-2.8,1.0,96.2,112.6,-16.3,79.6,8.8,2023
185,Philipp Herkenhoff,RUL,.486,.482,116.7,7.5,7.0,7.2,7.9,7.6,1.5,1.8,12.2,1.4,1.1,112.7,115.4,-2.7,45.9,8.8,2023
186,D.J. Seeley,BAY,.461,.427,143.6,4.8,8.4,6.6,17.9,17.1,1.8,0.4,24.0,-1.6,1.0,95.5,113.4,-17.9,50.8,8.8,2023
187,Sid Theis,ROST,.587,.543,166.2,3.2,7.4,5.4,7.8,13.5,1.1,1.7,13.4,-0.7,1.3,112.0,118.5,-6.5,95.4,8.8,2023
188,Nolan Adekunle,FRA,.502,.519,73.4,4.0,11.9,7.8,7.2,10.0,2.8,0.0,14.9,-0.3,1.0,98.6,119.4,-20.8,14.3,8.6,2023
189,Chris Carter,ROST,.468,.421,133.5,3.3,12.8,8.2,31.9,26.9,1.8,0.5,15.2,4.2,1.1,97.9,117.2,-19.3,100.8,8.6,2023
